amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
986253334,-514512553497663831,1809672829435987935175298389173400,982314702362407932,200736,25785425,21
6606144527,-3445711430224100245,1809394917088229614056777564496430,982314702362407932,200733,25785426,23
-37852483,19744482550048209,1809396509411582370902409166363557,982314702362407932,200733,25785427,109
-990054296,516441067310621459,1809438158574568380110038334616207,982314702362407932,200733,25785428,281
441836,-230433269524779,1809438139989073851018734380547241,982314702362407932,200733,25785428,438
1000000000,-521524584181648786,1809396076651926033683808744133606,982314702362407932,200733,25785429,96
-733189776,382450608777614275,1809426919953799811102003416793088,982314702362407932,200733,25785429,102
-102454532,53443952426993981,1809431230021348931077740976560524,982314702362407932,200733,25785429,355
-3250333199,1695622347583270656,1809567976023917969516870284204914,982314702362407932,200735,25785430,69
-2296982,1198372565292055,1809568072668467462307023583918538,982314702362407932,200735,25785430,525
-1977584740,1031784944299365376,1809651282509883478005330845721820,982314702362407932,200736,25785431,39
-2338753,1220277473818871,1809651380920987110608461481750965,982314702362407932,200736,25785432,600
-13772860578,7188484739466523648,1810231018971994656484982407587750,983678942738693074,200742,25785433,8
2441529214,-1274391011705619935,1810128321584521095070735749706472,982314702362407932,200741,25785433,62
-2111874965,1102535334210702098,1810217168370809174703880217830053,983678942738693074,200742,25785433,125
-3038720402,1586598425557082901,1810344944520237749789472669207098,983678942738693074,200743,25785433,153
-1683961164,879338303506605952,1810415761723039195114567025199506,983678942738693074,200744,25785434,63
1764523051,-921220473942003760,1810341564134527500162943008073602,983678942738693074,200743,25785434,150
10000000,-5220575071400174,1810341143655291639683327727143296,983678942738693074,200743,25785434,367
-1316936,687654221370402,1810341199035283910987622989744198,983678942738693074,200743,25785434,849
-6550738753,3421066403447118869,1810616713421867556214257300804307,983678942738693074,200746,25785435,34
4418359930,-2307102922081741374,1810430893112713716298578495973992,983678942738693074,200744,25785435,150
133485632,-69693853568411621,1810425279781252751742934360599316,983678942738693074,200744,25785435,621
253440785,-132322152891144970,1810414622197179325188999984606500,983678942738693074,200744,25785436,428
-4755692961,2483717229278397440,1810614647495776966444312101090520,983678942738693074,200746,25785437,8
127677401,-66674874103579892,1810609277321087255915146819304918,983678942738693074,200746,25785437,285
196868721,-102806746673709057,1810600996987658189990471668709670,983678942738693074,200746,25785438,20
386474706,-201818087884275448,1810584742013021144216875282586456,983678942738693074,200746,25785438,66
-365118351,190703789324185457,1810600100276012440705361976827299,983678942738693074,200746,25785438,73
74251124,-38774370795125471,1810596977283319121859534896856957,983678942738693074,200746,25785438,359
2208360000,-1153157363223095344,1810504098870446325699498428364816,983678942738693074,200745,25785438,459
168700000,-88086591709932340,1810497004138110293502962600199497,983678942738693074,200745,25785438,541
218397765,-114035220838395617,1810487819433003380933631743627618,983678942738693074,200745,25785439,62
703230387,-367180111547368199,1810458245753741032016530229606252,983678942738693074,200745,25785439,87
979477428,-511397945223969212,1810417056380101640659501684377709,983678942738693074,200744,25785439,241
1151534332,-601201340664353722,1810368633998110485119112980352931,983678942738693074,200744,25785440,31
-4429460538,2313203401458031616,1810554927025206871497310444041231,983678942738693074,200746,25785440,36
-3937478564,2056674693483325201,1810720560602504934546254875063043,983678942738693074,200748,25785440,75
537077394,-280499260724887890,1810697968433405564171705257871794,983678942738693074,200747,25785441,159
149436895,-78045120619559580,1810691682468309395192048116959753,983678942738693074,200747,25785441,374
-1780582740,930150884744420480,1810766591844573583567568872771148,983678942738693074,200748,25785442,44
36387555,-19005305379598886,1810765061105876406763765413992046,983678942738693074,200748,25785442,232
13420000,-7009289433755173,1810764496558748030761915782100378,983678942738693074,200748,25785442,318
80593470,-42094017613135872,1810761106192721645504217257672590,983678942738693074,200748,25785442,523
-3755077105,1961838850747483904,1810919102198585497061243434644279,983678942738693074,200750,25785443,20
9501329,-4963405088709211,1810918702432515586544041363221223,983678942738693074,200750,25785443,102
30905297,-16144623142243557,1810917402100902830845121766173170,983678942738693074,200750,25785444,243
-11655671681,6091671722053321728,1811407981961060584789574475763098,983846281589427471,200755,25785447,20
463887122,-242458598168337392,1811388457011301534771069955634049,983846281589427471,200755,25785447,162
1080342543,-564639386055355106,1811342986898477245957803259321318,983678942738693074,200754,25785447,289
-615518723,321760800000000000,1811368895649227947059353727264297,983846281589427471,200755,25785447,327
-2881159359,1506240893264590080,1811490179600634052760089082194327,983846281589427471,200756,25785448,128
292009006,-152638000000000000,1811477887814309144993899090779847,983846281589427471,200756,25785448,240
166096,-86820368779096,1811477880822751199512785435789890,983846281589427471,200756,25785448,243
-179841439,94024692055610235,1811485451780513161884391064022228,983846281589427471,200756,25785448,565
19130800,-10000000000000000,1811484646490459249505678686277860,983846281589427471,200756,25785448,845
-3473446077,1816139476003017984,1811630883770922971034677614343629,983846281589427471,200758,25785449,25
840892223,-439611131849179896,1811595482323716240244136344103210,983846281589427471,200757,25785449,67
346550779,-181168729873939941,1811580892986091498016969445463822,983846281589427471,200757,25785449,324
516385574,-269949018673779779,1811559154260111357832310965832374,983846281589427471,200757,25785450,566
44689119,-23361664464740880,1811557272968507728423709107377266,983846281589427471,200757,25785450,725
93900844,-49087405487030272,1811553320008566621483472736845343,983846281589427471,200757,25785450,736
-2495420369,1304834437088499456,1811658386520283652191826759690004,983846281589427471,200758,25785451,118
123098053,-64357617606066177,1811653203865348486063318663760951,983846281589427471,200758,25785452,102
-1508366231,788780968189302604,1811716717260213624258206696996864,983846281589427471,200759,25785452,273
4657222,-2435033002889429,1811716521169427806733171171568370,983846281589427471,200759,25785452,287
-7052219321,3688601643583300608,1812013530887127890995704614503648,983846281589427471,200762,25785453,21
-2526765162,1321896728095886080,1812119971270768509958853959920922,983846281589427471,200763,25785454,140
93385131,-48848145416530345,1812116037578202910215192126615273,983846281589427471,200763,25785454,299
65379838,-34198935195090944,1812113283571966210141982969912136,983846281589427471,200763,25785454,508
-2116568971,1107410781399409664,1812202453342882959583709580893001,983846281589427471,200764,25785455,39
1643346454,-859653370483270578,1812133226311976716480174694128303,983846281589427471,200763,25785456,15
6246105319,-3266810163829806072,1811870153338681515353578742062997,983846281589427471,200760,25785457,28
42495894,-22222764286017215,1811868363761576518464802231789064,983846281589427471,200760,25785457,87
9924955,-5190140433539685,1811867945804729564665832968549274,983846281589427471,200760,25785457,220
10336682413,-5404149220880781001,1811432755042986202311114513424751,983846281589427471,200755,25785459,8
-1153328842,602966925540718158,1811481306514151129167062526538115,983846281589427471,200756,25785459,178
-3721543638,1945864772437415037,1811637989399045886592703095952735,983846281589427471,200758,25785459,234
10000000,-5228054884424536,1811637568388985913081685470966622,983846281589427471,200758,25785459,364
248581477,-129958979102173549,1811627102921657154378075969098068,983846281589427471,200758,25785459,1230
3372498853,-1763001956530426665,1811485130127594952733981495024718,983846281589427471,200756,25785460,18
-102505751,53592384310208108,1811489445437425858269994450774127,983846281589427471,200756,25785461,63
5138785351,-2685824533006792401,1811273146515569122997410252400981,983678942738693074,200754,25785462,33
-131497609,68733957119413893,1811278681980772061030613235567216,983678942738693074,200754,25785462,381
4092652306,-2138609540963182912,1811106432584242082375648655317895,983678942738693074,200752,25785464,20
-2249431,1175560344365744,1811106527257583366729650907458533,983678942738693074,200752,25785464,355
-5741,3000266291293,1811106527499208763418811326705095,983678942738693074,200752,25785465,137
-1314741432,687109375073720098,1811161863612474076726931242869874,983678942738693074,200752,25785465,165
100000000,-52252962944658924,1811157655017514724217206126518056,983678942738693074,200752,25785466,52
-855245364,446988280185336603,1811193653062364497380548478282536,983678942738693074,200753,25785467,313
-104147720,54433324565787299,1811198036831125121255682043075445,983678942738693074,200753,25785467,418
-499859907,261257935725473123,1811219077147626719899584380212793,983678942738693074,200753,25785467,613
6020868397,-3145848071629443212,1810965702035651337015807296135789,983678942738693074,200750,25785468,5
-74637853,39000000000000000,1810968842887014507071740845255354,983678942738693074,200750,25785471,310
11671657124,-6095847871449764295,1810477866812568080991366395243276,983678942738693074,200745,25785472,24
-1409170281,735950147870735231,1810537136300392824657675170076721,983678942738693074,200746,25785472,36
-6923003044,3616292199384752022,1810828373128189205121572056072192,983678942738693074,200749,25785472,257
-5067331126,2647702994193304576,1811041604963024627669411499929679,983678942738693074,200751,25785473,6
1628251400,-850666412125518042,1810973089989472723403516421810825,983678942738693074,200750,25785473,266
-5202234421,2718633592490334208,1811192034195240240647958778296284,983678942738693074,200753,25785474,13
-5535631,2893213695656510,1811192267199193572571642702099968,983678942738693074,200753,25785474,200
-252798,132125704099045,1811192277839890952809812836034058,983678942738693074,200753,25785474,210
1290195846,-674169553808486479,1811137978400662744524043558460884,983678942738693074,200752,25785475,111
-5772001844,3016977411843999232,1811380943429320770432740363137422,983846281589427471,200755,25785476,100
1075589858,-562150800366838400,1811335672475743137320146435017238,983678942738693074,200754,25785476,124
5498561,-2873718751579828,1811335441018662601911295092120870,983678942738693074,200754,25785476,168
600000000,-313574230450715775,1811310184902046680526711735049485,983678942738693074,200754,25785477,106
-18617627201,9736036237751492426,1812094145657227692084491511087285,983846281589427471,200763,25785480,46
4266983657,-2231705177472527405,1811914428658959353454801207583312,983846281589427471,200761,25785480,91
408597410,-213680185664103231,1811897221206136008176399639330246,983846281589427471,200761,25785480,100
3185767385,-1665890395208234625,1811763068709519072862230532312464,983846281589427471,200759,25785480,578
1155861121,-604357888610308580,1811714400369848936185734516278400,983846281589427471,200759,25785480,589
1674239997,-875341841832282135,1811643909961948848249708246577283,983846281589427471,200758,25785480,611
-636588157,332885533360365054,1811670714222165399117148401255765,983846281589427471,200758,25785480,1048
-5821805135,3044803185883278848,1811915884674839434800408223192545,983846281589427471,200761,25785481,5
50000000,-26148270273798903,1811913778980641584503569382339112,983846281589427471,200761,25785482,161
1681022800,-879081401094932692,1811842987429753473727282310483965,983846281589427471,200760,25785482,549
4875586,-2549560091932037,1811842782116215085247318552568323,983846281589427471,200760,25785482,610
4141474163,-2165467032815924169,1811668399209854903813662164848239,983846281589427471,200758,25785483,8
-14419163509,7542708393110604438,1812275745274027757485145443132040,983846281589427471,200765,25785484,43
14211361732,-7432556064926326998,1811677208926604627560926359881953,983846281589427471,200758,25785484,86
7670309044,-4009539502443406539,1811354324698395981263944230654552,983846281589427471,200755,25785484,129
-4793395421,2506009560717860311,1811556110975175780932054551509172,983846281589427471,200757,25785484,357
-856509261,447845848856483959,1811592171949494710528826921096690,983846281589427471,200757,25785485,145
-4877991138,2550911433083652729,1811797573767806019587216539124375,983846281589427471,200760,25785487,136
-1739883690,910000000000000000,1811870847834572555447396631224361,983846281589427471,200760,25785487,161
476428290,-249140658343445264,1811850784785153639591205681712754,983846281589427471,200760,25785487,166
-11031606818,5771374713254500000,1812315501374245625292352022974612,983846281589427471,200765,25785488,3
-12107139492,6337465407798076137,1812825188726124370570573233847713,985831845911119288,200771,25785488,33
17065157983,-8929918342452688941,1812106682682915694401420313755648,983846281589427471,200763,25785488,60
480412146,-251289332745314313,1812086446602884286417703930287121,983846281589427471,200763,25785488,162
1155598013,-604436031715499381,1812037771970427610543088455626000,983846281589427471,200762,25785488,643
9226141678,-4824573044655320217,1811649253901704141350382928471819,983846281589427471,200758,25785489,2
178176472,-93152431630127218,1811641752429035191918404982240634,983846281589427471,200758,25785489,95
6995605834,-3656762678902697156,1811347276967551359178448619566191,983846281589427471,200755,25785489,117
-2800945679,1464268311059518315,1811465181246659818347960017327456,983846281589427471,200756,25785489,122
-5822234138,3044336663778495995,1811710314134529618950307553295830,983846281589427471,200759,25785490,42
-13916470555,7280000000000000000,1812296506668661905831748290095724,983846281589427471,200765,25785490,99
11379630562,-5952085939900131355,1811817191107918577021792800473088,983846281589427471,200760,25785490,123
5356149123,-2800430204580015819,1811591675248876167553144369125643,983846281589427471,200757,25785491,5
-7252864933,3793042413053803616,1811897094636812878208587016782851,983846281589427471,200761,25785492,272
6812147584,-3561883816884131005,1811610259675720053096346812531527,983846281589427471,200757,25785492,307
-17472537990,9140000000000000000,1812346221181485039648045759557768,983846281589427471,200766,25785493,78
2788665163,-1458975336289458638,1812228731348763302747163960175307,983846281589427471,200764,25785493,166
-29285734,15323808200926011,1812229965236395426090309488029162,983846281589427471,200764,25785493,248
9844433476,-5148910777324347082,1811815328572649270965774074249216,983846281589427471,200760,25785493,564
7414169599,-3876260421536023710,1811503177176265554529039263015211,983846281589427471,200756,25785494,5
900000000,-470445184971806817,1811465292693428678000277471289593,983846281589427471,200756,25785494,223
-238078301,124470523991509582,1811475315178577490721951027155396,983846281589427471,200756,25785495,235
-573815,300000000000000,1811475339334863237931575262350593,983846281589427471,200756,25785495,250
-5476775,2863347712217460,1811475569894348337744600930696971,983846281589427471,200756,25785495,304
-10211949,5338976139647579,1811475999793792427281491403809920,983846281589427471,200756,25785495,353
5974879068,-3122708131194448187,1811224510798028847623199877262061,983678942738693074,200753,25785496,92
-2008816125,1050000000000000000,1811309072180883426052180045865752,983678942738693074,200754,25785496,152
-1624518931,849201128741207213,1811377456697717859406866366332928,983846281589427471,200755,25785496,221
-14008566340,7325500000000000000,1811967312935188473081316107737821,983846281589427471,200761,25785497,46
8123338682,-4247669185755545340,1811625252360428569791816724905984,983846281589427471,200758,25785497,87
271951415,-142174827210870723,1811613803163001607270502902550490,983846281589427471,200757,25785498,205
-10335048,5404159145930423,1811614238311043448909135434654624,983846281589427471,200757,25785499,28
-925341367,483868146226164216,1811653199835057488352353957368436,983846281589427471,200758,25785499,117
-1430623426,748125000000000000,1811713439572639592352790475392944,983846281589427471,200759,25785499,142
-198449576,103780427437194004,1811721796071506727059906286246319,983846281589427471,200759,25785499,452
-4924309529,2575504634617718784,1811929178157830354830712716580258,983846281589427471,200761,25785500,10
-7556968977,3953580966686707924,1812247524263017066066780322595937,983846281589427471,200764,25785500,93
6892341343,-3605202212652816625,1811957200914597844694439271858176,983846281589427471,200761,25785500,128
1016986562,-531861090752106650,1811914370669953278643310994433848,983846281589427471,200761,25785500,182
-3684394668,1927360457850513152,1812069563569812311198496568253039,983846281589427471,200763,25785501,35
1338043596,-699848262405534381,1812013205485316007463923649526282,983846281589427471,200762,25785501,55
