amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
2800945679,-1464368891973984969,1812008871585214305499163066075861,18079313986088621989,200762,25785489,123
-3484026139,1823316206178241361,1812016857826496067198691397351572,18079313986088621989,200762,25785490,278
27470921954,-14361713174387968089,1811953921138398322054275162375928,18079313986088621989,200761,25785491,2
35561749822,-18590091402120081154,1811872454619043909076002293969813,18079313986088621989,200760,25785493,2
449461,-234947392276957,1811872453589444545297898817092636,18079313986088621989,200760,25785493,310
-524607,274503414443689,1811872454791787009532224535427227,18079313986088621989,200760,25785493,352
2301037367,-1202821781635407773,1811867183720126633760823665283040,18079313986088621989,200760,25785494,254
450772758,-235631725339401326,1811866151121840931579232366209621,18079313986088621989,200760,25785495,391
1186481721,-620206415955789409,1811863433219228390833466928644338,18079313986088621989,200760,25785496,129
1186400147,-620161914090051410,1811860715511634369794320240555099,18079313986088621989,200760,25785496,138
1568926595,-820115484292205215,1811857121556525234331299414820395,18079313986088621989,200760,25785496,147
2008816124,-1050051520372536497,1811852519963092627309967757750222,18079313986088621989,200760,25785496,166
173600000,-90744214402789167,1811852122298813359552084091112865,18079313986088621989,200760,25785497,135
218523923,-114226796582020515,1811851621727872999327844165446591,18079313986088621989,200760,25785498,156
-98913501,51755787438647657,1811851848421523180269276543408307,18079313986088621989,200760,25785501,414
-637936550,333796083458047838,1811853310469659630847031452507079,18079313986088621989,200760,25785501,577
22728544610,-11880339360565115591,1811801247794145077153202093732434,18079313986088621989,200760,25785508,5
21132255538,-11045337511173894080,1811752845488617796681470270229988,18079792273190575705,200759,25785509,80
10803310995,-5646410936025479462,1811728102131144320546914113511632,18079792273190575705,200759,25785512,2
-73589628,38500000000000000,1811728270759138968007375557613665,18079792273190575705,200759,25785513,463
76473481297,-39964890842995177856,1811553139053048028187847553375628,18079792273190575705,200757,25785514,2
138472,-72357800058326,1811553138735966091870662806223157,18079792273190575705,200757,25785518,546
2446136750,-1278218727015707645,1811547537403854386966948149025295,18079792273190575705,200757,25785524,54
32079140673,-16762091884801404771,1811474083587579222586798855948415,18079792273190575705,200756,25785526,2
61859308,-32321603777884059,1811473941949819333437782864920222,18079792273190575705,200756,25785526,443
15511325185,-8104536846081422447,1811438426742971723549873853218464,18079792273190575705,200756,25785527,58
1874297869,-979283340152256281,1811434135387272015465322958088696,18079792273190575705,200755,25785527,76
53612438115,-28009467700382598754,1811311394006985551881774997483921,18079792273190575705,200754,25785528,42
35440311997,-18513475389463398037,1811230265384781454381960071894478,18079792273190575705,200753,25785529,47
3273773491,-1710085383270653481,1811222771552960170645882495823564,18079792273190575705,200753,25785529,438
63486767841,-33160093271339740951,1811077459415575406380630792681865,18079792273190575705,200752,25785532,45
21730826269,-11349114963910617750,1811027726016476175386480723595683,18079792273190575705,200751,25785533,10
101965303620,-53243952892337477975,1810794403318521538478030047605818,18079737243052098045,200748,25785534,2
-602356391,314811200000000000,1810795782179376832893770552032238,18079737243052098045,200748,25785534,46
233561247433,-121908846103188969306,1810261559046532265348188049381904,18079737243052098045,200743,25785535,2
253213679051,-132085321974343990469,1809682670191179568860762654577459,18075522476414838870,200736,25785537,2
47123662805,-24572066266600316247,1809574966545986369590699602071320,18075522476414838870,200735,25785539,2
11718677,-6110198402521487,1809574939763922799310504423553054,18075522476414838870,200735,25785540,129
71290,-37170912990190,1809574939600996215084070978506569,18075522476414838870,200735,25785540,132
58082557931,-30282425308680445630,1809442206457773786060791112745286,18075522476414838870,200733,25785541,5
-30019426871,15666296294105186304,1809510840228358859237983696041890,18075522476414838870,200734,25785544,2
-151268197602,78960712964130406400,1809856765733473498629539411590656,18075522476414838870,200738,25785545,2
26044468,-13583994775654533,1809856706192459008854236823916074,18075522476414838870,200738,25785547,103
-9073159326,4737071434402134624,1809877459219720225333290509271040,18075522476414838870,200738,25785552,60
-775630,404959262414308,1809877460993839684780901484919753,18075522476414838870,200738,25785554,443
22414567,-11691017262289347,1809877409750075261245006464356935,18075522476414838870,200738,25785555,52
-5745759050,2999900954749028000,1809890552263790111604895990768604,18075522476414838870,200738,25785557,25
-7993374278,4173469039185454000,1809908836158796434214954610719344,18075522476414838870,200739,25785562,35
-9243030016,4826039490508940894,1809929978953558379763395803590569,18075522476414838870,200739,25785563,217
-563725,294339974716565,1809929980243056670837736361108168,18075522476414838870,200739,25785564,451
-2675654556,1397053678067885090,1809936100710832556253680805873202,18075522476414838870,200739,25785568,126
-162792471,85000000000000000,1809936473094348749953624621488359,18075522476414838870,200739,25785576,51
2475000000,-1290993751152305823,1809930814443936035477431364938748,18075522476414838870,200739,25785580,9
-673813,351820714282472,1809930815985256443174910288208258,18075522476414838870,200739,25785582,434
-5254943,2743785000000000,1809930828005730631169392645174465,18075522476414838870,200739,25785583,29
-3724440,1944657000000000,1809930836525239001177533252711438,18075522476414838870,200739,25785584,191
-33932154,17717132886040201,1809930914143688894997352960946196,18075522476414838870,200739,25785587,411
35966146,-18760374295215584,1809930831913701605325635913477448,18075522476414838870,200739,25785587,448
-32516820,16978138737170106,1809930906294631033229966843273485,18075522476414838870,200739,25785587,468
8750000,-4564105465621753,1809930886289362027349229922862231,18075522476414838870,200739,25785587,925
355547,-185457480346649,1809930885476469597182273342537703,18075522476414838870,200739,25785589,486
-347025795,181194063557976747,1809931679284499022407339125956165,18075522476414838870,200739,25785597,126
543569054,-283532220706227096,1809930436513404053828645579469001,18075522476414838870,200739,25785597,141
-4131,2156934692537,1809930436522853547064015915915281,18075522476414838870,200739,25785599,139
32414805,-16907943396325780,1809930362412393451983022528255952,18075522476414838870,200739,25785601,61
-17679197,9230906008419147,1809930402852831535143885797407069,18075522476414838870,200739,25785615,141
151970,-79269332661393,1809930402505380246878837699277518,18075522476414838870,200739,25785616,105
63648,-33199453995639,1809930402359861258977742291906429,18075522476414838870,200739,25785616,121
-114099094197,59583581292439154651,1810191389240303772338768714464581,18079737243052098045,200742,25785624,265
-114066199621,59583581292439154651,1810452363017165577134864735643129,18079737243052098045,200745,25785626,53
-95705680,50000000000000000,1810452582015227795762369173926522,18079737243052098045,200745,25785630,468
-79851103802,41721229685358395392,1810635319384317231096257523027355,18079737243052098045,200747,25785633,2
-108429623151,56666643083462396754,1810883517084871488214279460683476,18079737243052098045,200749,25785633,257
-21125696630,11042354957012660224,1810931882049587695882724518285493,18079792273190575705,200750,25785635,44
-6651285772,3476734467069000000,1810947109965460515431606417218086,18079792273190575705,200750,25785637,310
-2801098579,1464196952517600000,1810953523071846800256858793666147,18079792273190575705,200750,25785637,536
-1981154342,1035600000000000000,1810958058945905421297219092680839,18079792273190575705,200750,25785640,65
-1420680842,742629373200000000,1810961311623878642505464651544730,18079792273190575705,200750,25785640,89
-3803188233,1988045353375200000,1810970019158974950605911844009189,18079792273190575705,200750,25785642,343
3752102,-1959389047932609,1810970010572659821948786302802501,18079792273190575705,200750,25785654,87
-3597922271,1880764000000000000,1810978248221016318996248834104229,18079792273190575705,200750,25785654,121
-31146719,16281590605000950,1810978319533446302070809460643604,18079814788200620626,200750,25785663,74
8750000,-4569389521165542,1810978299509771291298737250796953,18079814788200620626,200750,25785673,166
-48170779706,25182257030280724480,1811088596346539567020657235757091,18079814788200620626,200752,25785676,13
-5006478958,2617414900000000000,1811100060473191638384288984275653,18079814788200620626,200752,25785677,4
-93509960264,48893614747967762569,1811314211692376753711482086947555,18079814788200620626,200754,25785677,14
-9746835974,5097000000000000000,1811336536259087827198696904208323,18079814788200620626,200754,25785678,167
214759,-112194622877188,1811336535767436008932190570526013,18079814788200620626,200754,25785682,29
13850000,-7235552368621542,1811336504060279400461699003832117,18079814788200620626,200754,25785685,854
13460000,-7031807329966778,1811336473245960756490139237565850,18079814788200620626,200754,25785685,862
98000000,-51197401282231784,1811336248892112190303424854775509,18079814788200620626,200754,25785687,18
2500000,-1306055989262854,1811336243168800453859239799156751,18079814788200620626,200754,25785688,312
227562,-118883370333884,1811336242647837651120600633275111,18079814788200620626,200754,25785691,69
6754513152,-3528678805159846472,1811320779506145607909204092656941,18079814788200620626,200754,25785695,293
18108065710,-9459681018863212323,1811279325920814373055262536395586,18079814788200620626,200754,25785696,87
84984134881,-44390057248165596215,1811084802762757996615763301288080,18079814788200620626,200752,25785697,2
52715,-27531515517065,1811084802642111219466605237220746,18079814788200620626,200752,25785699,27
75680,-39525867301928,1811084802468903591246974638388376,18079814788200620626,200752,25785699,55
82797,-43242684592105,1811084802279408373372712651405460,18079814788200620626,200752,25785699,69
12799254518,-6684652787127227610,1811055509238325032975547850613760,18079814788200620626,200751,25785700,28
-29346677,15341948097905923,1811055576435174903394965859479671,18079814788200620626,200751,25785704,12
-12730375,6655226142901699,1811055605584682457738554070669547,18079814788200620626,200751,25785706,29
663852,-346703618113537,1811055604065380909466634510353968,18079814788200620626,200751,25785708,241
67772,-35394580643569,1811055603910277131015147477784606,18079814788200620626,200751,25785709,589
19702210,-10289685787589257,1811055558819500076601907015529340,18079814788200620626,200751,25785715,270
-17812673,9312165637768279,1811055599606249734228768226417579,18079814788200620626,200751,25785715,284
-28984096064,15152953009421506560,1811121968668507649116548034463794,18079814788200620626,200752,25785716,16
-18056,9440078571779,1811121968709854650064841764978232,18079814788200620626,200752,25785716,89
-108447069512,56706233958976544768,1811370338751634307254196317923588,18079814788200620626,200755,25785717,2
-5608102003,2932861279879868928,1811383184515279000702056628667233,18079814788200620626,200755,25785722,91
-839967,439279858692169,1811383186439299504960295015710937,18079814788200620626,200755,25785722,136
465997,-243459886139951,1811383185372425775845059954224328,18079814788200620626,200755,25785722,158
-7099875796,3713071810459579392,1811399448413299939331621594780512,18079814788200620626,200755,25785723,31
19391813,-10131424095503159,1811399404016046751576738453055622,18079814788200620626,200755,25785725,256
-24762702923,12950845496991209472,1811456127974112748423353608048751,18079814788200620626,200756,25785727,18
-30485894444,15945177532966453152,1811525964588214726683458217759488,18080422133558799546,200757,25785734,253
24679640087,-12895495435364046509,1811469457844238540629803159041955,18080787108978558699,200756,25785752,28
28445217925,-14862070421368329325,1811404333769520693267371488953223,18080787108978558699,200755,25785754,81
239238864035,-124955354638160288887,1810856792060724912266708114771646,18080732078840081039,200749,25785755,2
50481180083,-26356858375867416184,1810741298647645001408730561196430,18080732078840081039,200748,25785756,2
99274222983,-51822513561794790094,1810514216994730262706151052066484,18080732078840081039,200745,25785757,2
100675892587,-52540931611506110331,1810283987297712690265244762442426,18080732078840081039,200743,25785758,2
19823801674,-10344109774005313477,1810238660327174843617468570036217,18080732078840081039,200742,25785761,5
1034428665,-539753269036698602,1810236295176276618019651624581699,18080732078840081039,200742,25785761,190
47839283352,-24960460399869527479,1810126920655136178228539422845396,18080732078840081039,200741,25785761,198
-11900663,6215087679409210,1810126947875481547554754707462613,18080732078840081039,200741,25785765,43
709854,-370348583222554,1810126946252646940496827826922882,18080732078840081039,200741,25785768,231
17591224415,-9177578717774943642,1810086730917616879397439323257393,18080732078840081039,200741,25785770,5
35508900969,-18524229598494104824,1810005559388351279608028393599264,18080732078840081039,200740,25785771,2
20572779355,-10731616202394006658,1809958527852475174430685007538202,18076517312202821864,200739,25785772,2
-63501632662,33160038228212201330,1810103766089994141378383678799872,18080732078840081039,200741,25785785,2
74917,-39084792642720,1810103765918728050501578787120272,18080732078840081039,200741,25785787,28
-1051365,549058831372019,1810103768323452133082126001802023,18080732078840081039,200741,25785789,1079
-4253147470,2221149313991533655,1810113496336082429354842201051029,18080732078840081039,200741,25785795,990
7155376,-3733083301875932,1810113479978042874836601518550961,18080732078840081039,200741,25785798,46
56143176,-29290863776988682,1810113351628078648426060988348508,18080732078840081039,200741,25785801,84
-974387897,508864311695058103,1810115580311409433009838636073468,18080732078840081039,200741,25785803,44
-22793435529,11904000726549193398,1810167716504455736228031167806889,18080732078840081039,200742,25785803,71
-8599711931,4491426402358950736,1810187387695624634189269910689923,18080732078840081039,200742,25785803,126
-87161343722,45527820139278778368,1810386786811458433171648447539838,18080732078840081039,200744,25785805,2
13965058459,-7287884320501873842,1810354851949484253460414704961253,18080732078840081039,200744,25785806,24
-45139042266,23581019103139270656,1810458130216382194613244754550552,18080732078840081039,200745,25785807,2
-425543,222320317166015,1810458131190082989845195197908851,18080732078840081039,200745,25785807,174
75636,-39475542766564,1810458131017104666621858390713774,18080732078840081039,200745,25785807,177
9865,-5148665991643,1810458130994543669415610996734094,18080732078840081039,200745,25785807,214
-431229,225290893327478,1810458131981254757218142921124002,18080732078840081039,200745,25785807,219
-38247041755,19982685325014241280,1810545650552835900133144815512361,18080732078840081039,200746,25785808,2
-21361589253,11161492679183237120,1810594534768350853931148826109248,18080732078840081039,200746,25785810,296
-45630064796,23843860804367278290,1810698964208370389359572411219968,18080732078840081039,200747,25785813,2
-35344184006,18470893430741012480,1810779861554377353899138356063244,18080732078840081039,200748,25785815,2
-197459613866,103222896960024264704,1811231947931218474864406349249892,18080787108978558699,200753,25785816,2
-398185,208204964693915,1811231948843095199659716899423164,18080787108978558699,200753,25785816,158
430944,-225108594939202,1811231947856692327057760549529105,18080787108978558699,200753,25785817,239
251640,-131447138562385,1811231947280704390620845791774425,18080787108978558699,200753,25785818,165
19963699464,-10428019564011166120,1811186252763992276151439697333304,18080787108978558699,200753,25785823,40
21348719034,-11150901057518528601,1811137390654403758916543039100166,18080787108978558699,200752,25785826,48
67986684072,-35506917724147328363,1810981802967270801956662632679393,18080787108978558699,200750,25785827,2
64426581111,-33641979044095289450,1810834387076269241335917402596800,18080732078840081039,200749,25785828,2
9493816777,-4956975055457536533,1810812666051724413347393169701659,18080732078840081039,200749,25785830,399
27263,-14234376494168,1810812665989350639472990269213863,18080732078840081039,200749,25785830,803
200375000,-104619852269381244,1810812207554447579474148399342878,18080732078840081039,200749,25785835,147
-63306598325,33089377366807498752,1810957129571705500905976437766035,18080787108978558699,200750,25785845,2
-1319512,689744055832767,1810957132592582315752644643824502,18080787108978558699,200750,25785846,199
-1371153,716738112214864,1810957135731685186153914220376598,18080787108978558699,200750,25785846,239
-38423149262,20085767432359469056,1811045105506316384306122513045578,18080787108978558699,200751,25785847,2
-7824602,4090523061318296,1811045123421608545269801787925358,18080787108978558699,200751,25785847,273
-16326759925,8535432802861906944,1811082506115726461510680379055486,18080787108978558699,200752,25785848,88
-49964100329,26122817210128048128,1811196916399049999989746133126228,18080787108978558699,200753,25785849,147
66111,-34532060236804,1811196916247734038803778844506843,18080787108978558699,200753,25785849,236
-266900000,139552652162374991,1811197527447450517249956743763163,18080787108978558699,200753,25785850,368
-50993590168,26664488565391249408,1811314310092557450229448827715518,18080787108978558699,200754,25785851,2
-139310181641,72862662383512215552,1811633427199259591400831759566207,18080787108978558699,200758,25785852,2
-127352219686,66630819720424964096,1811925255339412557380567994334239,18080125513018630134,200761,25785853,2
312891964,-163568030814311409,1811924538574779581621210156154917,18080125513018630134,200761,25785853,310
71036453,-37135140253790623,1811924375846433204887109585411465,18080125513018630134,200761,25785853,487
375000000,-196035546622976032,1811923516807255891971042106364876,18080125513018630134,200761,25785854,199
134176226639,-70130230127525066922,1811616208686986372871485290181443,18080787108978558699,200757,25785857,2
132868,-69434381796509,1811616208382732003197526947118477,18080787108978558699,200757,25785857,449
3029480,-1583157333424182,1811616201445498256559686994502041,18080787108978558699,200757,25785857,463
209098693156,-109242736589375227126,1811137510930763527967179611394075,18080787108978558699,200752,25785858,2
140853260639,-73555659229896266188,1810815197311180886225800467684504,18080732078840081039,200749,25785859,2
43195203527,-22551930050281626136,1810716376756170004275636852771391,18080732078840081039,200748,25785860,11
-69904856,36531396789028828,1810716536753468307199060677119655,18080732078840081039,200748,25785862,518
-66985322233,35008652464169996288,1810869864857615022201741845495457,18080732078840081039,200749,25785881,2
-531702,277908259798420,1810869866074775455475065162656892,18080732078840081039,200749,25785881,207
-171377987720,89594562726322257920,1811262264067920491275473711377582,18080787108978558699,200754,25785882,2
-8232172790,4304668480000000000,1811281117254253692724908894451238,18080787108978558699,200754,25785885,77
-893253351,467094655326593412,1811283162991948251440964889825664,18080787108978558699,200754,25785885,240
-36671661,19176146356382418,1811283246977849160962281751464122,18080787108978558699,200754,25785888,744
-11665212504,6100000000000000000,1811309963190065468230978693429164,18080787108978558699,200754,25785890,80
226932537,-118551164772941824,1811309443710969106226322836507915,18080787108978558699,200754,25785890,94
4675428,-2442475843092480,1811309433008289412729950098769384,18080787108978558699,200754,25785890,106
257649,-134597531101202,1811309432418496777938660558693947,18080787108978558699,200754,25785891,391
9800000,-5119587838348241,1811309409984985735640886301662664,18080787108978558699,200754,25785894,529
31374447605,-16389578544596116904,1811237592525676857220745577036584,18080787108978558699,200753,25785895,5
4959904000,-2590866445121424339,1811226239613520455481728639312571,18080787108978558699,200753,25785896,147
201668,-105342996317256,1811226239151918204337551397173662,18080787108978558699,200753,25785899,474
-73148692,38248115423780461,1811226406667454029834924733571215,18080787108978558699,200753,25785900,638
115389,-60274327398400,1811226406403338083013832591790875,18080787108978558699,200753,25785907,895
-409702,214225939074424,1811226407341584910972849323628165,18080787108978558699,200753,25785908,384
-1864157,974734034657760,1811226411610634308411229182700491,18080787108978558699,200753,25785908,402
9820000,-5129565720218332,1811226389133401206803373214513158,18080787108978558699,200753,25785908,506
-1122997,587194986412541,1811226391705143152598305840562382,18080787108978558699,200753,25785925,153
1248362,-652092733912616,1811226388847739391058282132239741,18080787108978558699,200753,25785927,573
23769,-12415891373467,1811226388793334223099189764341308,18080787108978558699,200753,25785927,584
-102916390593,53820108740150099968,1811462105092480208976125304801426,18080787383309250914,200756,25785932,2
267605,-139822170734670,1811462104479793746201285143459987,18080787383309250914,200756,25785932,694
4807840763,-2512057484403701844,1811451096900621434530648540627463,18080787383309250914,200756,25785937,137
-81034316392,42386225033436209152,1811636736140926370790449683012981,18080787383309250914,200758,25785940,2
-23393136610,12237750000000000000,1811690333898482030155766951824392,18080787383309250914,200758,25785940,188
70656,-36926358361433,1811690333736674501573227902788180,18080787383309250914,200758,25785948,153
41273,-21570180330081,1811690333642156175771153290632886,18080787383309250914,200758,25785954,264
8750000,-4572983279668985,1811690313603810788717771358157656,18080787383309250914,200758,25785961,887
340760,-178089934606315,1811690312823438895502056190352309,18080787383309250914,200758,25785964,246
8750000,-4572983174569738,1811690292785093968982833906189458,18080787383309250914,200758,25785964,282
29820000,-15584725899099805,1811690224494417788919661932870508,18080787383309250914,200758,25785965,370
5683747,-2970477301375038,1811690211478089827697843714766399,18080787383309250914,200758,25785968,169
-5856757493,3063983121000000000,1811703630825966193084729186723906,18080787383309250914,200758,25785970,80
-5352081870,2800000000000000000,1811715894005158107139427832526602,18080787383309250914,200759,25785970,210
-24319848,12723280647264813,1811715949729397566575368198273075,18080787383309250914,200759,25785971,331
67796,-35432946106785,1811715949574134017870677436347656,18080787383309250914,200759,25785973,559
-26870756,14057825817321303,1811716011143290105915958784853657,18080787383309250914,200759,25785973,581
148190776,-77450631815639531,1811715671762536699874595092362438,18080787383309250914,200759,25785978,128
467156,-244154791431566,1811715670692675355670456909971646,18080787383309250914,200759,25785979,290
62249560411,-32531630348346914072,1811573120413118831820149014591442,18080787383309250914,200757,25785984,2
40281973466,-21048637773039528094,1811480887433501710928272421127194,18080787383309250914,200756,25785988,2
24000000,-12540139622924203,1811480832483891445959697678214856,18080787383309250914,200756,25785989,83
64543249655,-33721471496187914148,1811333068442023092306413369179629,18080787383309250914,200754,25785989,163
10281403,-5371216115387444,1811333044905902996010855330305263,18080787383309250914,200754,25785993,62
2500000,-1306051368827006,1811333039182919372138130186555270,18080787383309250914,200754,25786001,1290
63286,-33061720066495,1811333039038046293610173208551214,18080787383309250914,200754,25786006,906
-116944721161,61164509669916958720,1811600921660284776336715855645976,18080787383309250914,200757,25786019,2
198265,-103607894929825,1811600921206285569154033922009455,18080787383309250914,200757,25786019,147
79173,-41373620702983,1811600921024990591486996409452393,18080787383309250914,200757,25786020,1169
-79434743631,41556333947562508288,1811782925585618441558104240770690,18080787383309250914,200759,25786029,2
61265140,-32022066094072583,1811782785268197371406072502070347,18080787383309250914,200759,25786029,238
-434639,227404628664420,1811782786264162982256946803017060,18080787383309250914,200759,25786029,305
-119904309,62734313338528566,1811783061022065107992598762750527,18080787383309250914,200759,25786029,367
-31308273276,16381238661742500000,1811854808145463602568587794588775,18080125787349322349,200760,25786029,606
-7245275329,3791086498938247000,1811871412600563408826629573978174,18080125787349322349,200760,25786031,74
-3558010777,1861752705033557400,1811879566830018824925896327389170,18080125787349322349,200760,25786033,209
-61873338,32375782292933012,1811879708631643123043860522887199,18080125787349322349,200760,25786034,180
-6208305688,3248577709265171968,1811893936970333583416480898094412,18080125787349322349,200761,25786036,136
-31993261,16741027401569331,1811894010293809028209313031779476,18080125787349322349,200761,25786036,209
-69644849618,36446084487539507200,1812053639300851358079176951051474,18080125787349322349,200762,25786037,2
-6945500157,3635025600586237824,1812069560229954000436952884264450,18080125787349322349,200763,25786046,176
-12217438239,6394323857554546611,1812097566518762266926609889778923,18080125787349322349,200763,25786046,324
-2793436,1462042669763598,1812097572922314881959139339928547,18080125787349322349,200763,25786046,425
-1065389,557609003500356,1812097575364568221328322272347273,18080125787349322349,200763,25786049,667
-10550661380,5522130603123691520,1812121761562820493640166000675920,18080125787349322349,200763,25786051,95
28255954,-14774348586240246,1812121696820765897312926682054584,18080125787349322349,200763,25786053,1002
481137,-251574557522134,1812121695718351557819552576675959,18080125787349322349,200763,25786059,166
113221,-59200291135796,1812121695458932439713612431243087,18080125787349322349,200763,25786059,550
-125639537637,65770041457728946176,1812409759500890624861589302712251,18080125787349322349,200766,25786062,2
114268808,-59767356461850699,1812409497596859286720263081624322,18080125787349322349,200766,25786062,243
32074618,-16776360713322449,1812409424081871137520271340691582,18080125787349322349,200766,25786064,991
-28998508,15182606445556818,1812409490579669880408754259769880,18080125787349322349,200766,25786064,1011
-5301119926,2775500000000000000,1812421646900857070223518576607248,18080125787349322349,200766,25786072,3
850312,-444754128813523,1812421644951918616422312473181747,18080125787349322349,200766,25786072,270
31633626663,-16545264813097784656,1812349142639441849582661733274464,18080125787349322349,200766,25786080,2
69392646102,-36289643703989250961,1812190119310578940737481740215687,18080125787349322349,200764,25786085,2
3996970138,-2090065303997819755,1812180960522884751716347561139695,18080125787349322349,200764,25786085,269
28710689734,-15012555199918923759,1812115174633056165638691945971712,18080125787349322349,200763,25786086,107
2500000,-1307179512702005,1812115168904919531758843967426679,18080125787349322349,200763,25786107,674
-101980227962,53382835191038140416,1812348978629461084267990002608680,18080125787349322349,200766,25786109,2
671253,-351069647576644,1812348977091053474765085983787655,18080125787349322349,200766,25786109,441
-222850022586,116701606888555905024,1812860093430692391542990812643179,18082572373922230165,200771,25786110,2
