amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
50000000,-23756461971130689,1735615821444354906897270040285218,16507420456815916,199900,25791389,516
149195451,-70868573156764892,1735275684301431413121485251589207,16507420456815916,199896,25791418,76
240789452,-114317602241975807,1734727011442921373753764929791266,16507420456815916,199890,25791424,921
250617532,-118906845231294781,1734156312290822557314808521963793,16507420456815916,199883,25791424,1156
826866743,-391757116896895135,1732276055069240054762497273284031,16507420456815916,199862,25791438,226
314657090,-148856772942640079,1731561609791196698470025406555908,16507420456815916,199854,25791447,796
284563100,-134514329719781867,1730916001762769955092295358304052,16507420456815916,199846,25791448,292
317627887,-150025794478415449,1730195945709350677279999077985631,16507420456815916,199838,25791451,54
833005118,-392862635105013663,1728310382499683335712861765111827,16507420456815916,199816,25791531,299
1228714999,-577927152033093589,1725536592275079696774066718311680,16507409240865214,199784,25791539,287
1484624450,-695824352547930789,1722196947387099642334230711608314,16507409240865214,199745,25791652,184
1193855939,-557594120926377859,1719520745629140563643350226641999,16507409240865214,199714,25791654,471
5994532977,-2773773888659952959,1706212524284825076422549863007578,16529370085602221,199559,25791655,236
6914219190,-3146472181977251785,1690921340929172060910168147649982,14577719745504565,199379,25791658,183
743453029,-334894985388208037,1689101226755572905798840255722922,14577719745504565,199357,25791702,408
323415229,-145460318488864810,1688310667329695183104117112658241,14577719745504565,199348,25791724,1008
5135976787,-2291858512670664225,1675854690546524648373100049491903,14577719745504565,199200,25791725,83
2591241884,-1143511933280637117,1669630463427584366615449303120647,14555758900767558,199125,25791734,564
4129592084,-1804932192942958708,1659806072814589845367010445292569,14555758900767558,199007,25791737,204
1404718701,-609132391117812922,1656490516380521702959376774200459,14555758900767558,198967,25791739,1055
2992498542,-1289566351637383112,1649471303354461901500550610298184,14555758900767558,198882,25791742,289
-1724858074,757044305117064192,1653550749664940342883773079176551,14555758900767558,198932,25791756,120
-2394084999,1056996748346693760,1659246534516744831385410168601139,14555758900767558,199000,25791758,206
-1185730016,526204835920332495,1662082067869207174523286313859031,14555758900767558,199034,25791758,1168
1036484287,-450922470919608153,1659627660713186717922887172814766,14555758900767558,199005,25791932,341
9006386,-3912391736058918,1659606365251342568028091694205189,14555758900767558,199005,25792067,119
-1793804243,797101144554147676,1663901663824028792578582532355173,14555758900767558,199056,25792128,507
-69320442,30886288039844871,1664068099200316361304588478327587,14555758900767558,199058,25792272,380
-6875891,3063946160069462,1664084609731831775268560734429293,14555758900767558,199059,25792320,723
-5375740109,2414218998655024278,1677092122432472282428353424102197,14577719745504565,199214,25792334,564
1740908,-772261470049984,1677087925283787798159270700374369,14577719745504565,199214,25792435,125
216281231,-95911683486121985,1676566656760389378147849002061028,14577719745504565,199208,25792514,144
267828900,-118688321440009588,1675921599935058781778180120196874,14577719745504565,199200,25792516,1118
203319695,-90040085423457842,1675431605481137611080274376252833,14555758900767558,199194,25792522,1790
64791086,-28681656068424885,1675275488927980937518047975059770,14555758900767558,199193,25792636,66
588916150,-260455952542144203,1673857806299648287199031842076893,14555758900767558,199176,25792689,199
172377327,-76152774630358874,1673443300642783631240423723673878,14555758900767558,199171,25792689,245
148617572,-65625931336729760,1673086093437818028186804030398824,14555758900767558,199166,25792690,12
162558321,-71749754902554827,1672695553770286266144189101573526,14555758900767558,199162,25792701,204
219652351,-96896642205572653,1672168137579341745036870503366656,14555758900767558,199155,25792703,1114
204204403,-90027196434308678,1671678112332398084542309848842240,14555758900767558,199150,25792797,122
504920962,-222377152771953585,1670467695663683775054569013918339,14555758900767558,199135,25792800,191
4622117,-2034183687242979,1670456623438810068631131879922828,14555758900767558,199135,25792939,97
-597255777,268418402211869280,1671903036090178478720547583511549,14555758900767558,199152,25793557,211
-197398967,88817182544703072,1672381640744080540244641714865307,14555758900767558,199158,25793559,316
202457761,-89280173010125371,1671895681605517531498530462124394,14555758900767558,199152,25795048,330
454303475,-200150809746202370,1670806244703598421128526270920257,14555758900767558,199139,25795051,185
191662191,-84361691983537462,1670347057251537947381436986201731,14555758900767558,199134,25795054,741
420764131,-185040255148944262,1669339868309582580256531582095318,14555758900767558,199122,25795058,1596
236423095,-103874354621275019,1668774471870612659733481455163316,14555758900767558,199115,25795061,364
883056782,-387356542952931880,1666666059156080807167282767508314,14555758900767558,199090,25795063,287
1331059763,-582028785777128183,1663498029818558693545622531478798,14555758900767558,199051,25795328,270
548260490,-239093441866184129,1662196625048294880962316573970261,14555758900767558,199036,25795365,184
2358229310,-1024160190641994323,1656622039031996888133834892652067,14555758900767558,198969,25796048,224
225694,-97688323006817,1656621507306623879793702180784202,14555758900767558,198969,25796091,595
324275548,-140293187588217086,1655857880240411804262212578946216,14555758900767558,198959,25796103,44
223003303,-96404163596195695,1655333144650016146258850579538759,14555758900767558,198953,25796129,298
99000000,-42778046693619640,1655100300312692987964027999120944,14555758900767558,198950,25796138,1367
384964301,-166229323158238685,1654195500781483205914961854827087,14555758900767558,198939,25796139,81
-309672167,136418866392531507,1654930614218600480885087166129970,14555758900767558,198948,25796430,221
-232468420,102488252672656845,1655482887475801987474275520587503,14555758900767558,198955,25796430,679
-1261217522,557226845592304584,1658485587560838038857597230387663,14555758900767558,198991,25796652,259
-568297038,251744227823879840,1659842148933057285703988462200470,14555758900767558,199007,25796671,552
-139618981,61911448370665311,1660175768019714350328157335419460,14555758900767558,199011,25796677,388
12661507,-5503788021321626,1660145810460320155015280158141890,14555758900767558,199011,25796775,174
429283701,-186486445781966504,1659130749786819849274955581581260,14555758900767558,198999,25797107,345
150565846,-65353762320544716,1658775024019626928685993851120208,14555758900767558,198995,25797110,395
694350866,-301023767140317534,1657136527524443053289768844352798,14555758900767558,198975,25797186,374
600984642,-260066754793902115,1655720963330652918224717704298830,14555758900767558,198958,25797233,555
947569571,-409144664606548840,1653493956123383054024541633105384,14555758900767558,198931,25797245,212
667636882,-287614112308680638,1651928449454391277347462249613731,14555758900767558,198912,25797341,336
1145179347,-492070441539726203,1649250070595785737676187838698743,14555758900767558,198879,25797346,146
19985177,-8573235534680675,1649203405787523563964380384576119,14555758900767558,198879,25797347,188
660789492,-283192335556935611,1647661967203849590758477672832431,14555758900767558,198860,25797349,151
620094523,-265270774528229967,1646218077113481364941692207698535,14555758900767558,198843,25797592,335
6427668,-2747262952662888,1646203123541004184428759364514020,14555758900767558,198842,25797593,447
986677227,-421126748358974743,1643910896891363186560663591495761,14555758900767558,198815,25797598,226
739448128,-314838129915639495,1642197207712207574221121714530459,14555758900767558,198794,25797599,284
713841957,-303313600627093064,1640546247469797761355544946038791,14555758900767558,198774,25797605,760
35689356,-15148507987579925,1640463792926488080323503621131233,14555758900767558,198773,25797799,11
544218,-230983646960868,1640462535663981582768774815911254,14555758900767558,198773,25798342,213
-39345680,17039609786013671,1640554356146354535726238099438306,14555758900767558,198774,25799282,204
-210467018,91180293382238023,1641045694775959568664635508821958,14555758900767558,198780,25799398,13
