amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
-752089355,225000000000000000,1370023198686186109655720310344403,7057529587142913322,195169,21500050,28
-102255000,30591342628942918,1370023541934342208913938995893720,7057529587142913322,195169,21500052,75
-4345348689,1300000000000000000,1370038145124375193456538130073489,7041091962536816099,195170,21500052,509
-747709007,223695249977226432,1370040660941840908402684841649440,7041091962536816099,195170,21500053,107
-99398401,29737500000000000,1370040995388468158264960899000706,7041091962536816099,195170,21500053,204
51555747,-15408763305921393,1370040822005133607194626075116666,7041091962536816099,195170,21500054,135
-401102869,120000000000000000,1370042171600602963511502977416857,7041091962536816099,195170,21500058,84
373396454024,-111497400400900684116,1368790620744179038631619655187427,7059438376940120358,195151,21500062,2
-51380254771,15345567069391290368,1368962758117751973237420687321733,7059438376940120358,195154,21500063,8
46915224400,-13998156792967582018,1368805656634308739257309556254467,7059438376940120358,195152,21500063,83
121904206,-36368531969718971,1368805248469833401624723801645414,7059438376940120358,195152,21500063,114
78997966121,-23563451756296194290,1368540510937453141381142212985721,7042862412935014005,195148,21500063,129
800000000,-238576730000855381,1368537827086083006153270934329875,7042862412935014005,195148,21500063,258
-123945266,37000000000000000,1368538243106746229679190672581382,7042862412935014005,195148,21500063,314
981780546,-292786389253633462,1368534949427802971076511548192503,7042862412935014005,195148,21500065,27
-84781877809,25314135524017669160,1368819205913655847372697132238809,7059438376940120358,195152,21500066,2
-299000000,89293885379759479,1368820207558941152829450538789499,7059438376940120358,195152,21500068,189
-752760105,224806179197831763,1368822729299915278737372502231183,7059438376940120358,195152,21500069,106
-49422553798,14761488962204717848,1368988314835365978623996424506946,7059438376940120358,195154,21500071,2
500000000,-149208163998601448,1368986640270331973727929410181421,7059438376940120358,195154,21500072,63
-58303278144,17418526307889436814,1369182030858154029981489794853949,7059438376940120358,195157,21500073,2
-507500000,151641126438583230,1369183731877419902861269903985772,7059438376940120358,195157,21500077,172
-1137879340,340000000000000000,1369187545793631023975187059150615,7059438376940120358,195157,21500078,214
27839799702,-8309713207478620973,1369094285781531533227219192964362,7059438376940120358,195156,21500078,268
47148437500,-14070436047994280285,1368936373107132603511648036255828,7059438376940120358,195154,21500083,2
852000000,-254231199507886171,1368933519867297462725880572103411,7059438376940120358,195153,21500084,270
6707849108,-2001541064289419042,1368911056547660238163712415190576,7059438376940120358,195153,21500096,40
89177048,-26608910230382077,1368910757915538036119570107818244,7059438376940120358,195153,21500102,363
1010303711,-301456587632605883,1368907374664599268946921635427680,7059438376940120358,195153,21500105,27
44570312500,-13297502693153680770,1368758136169942886509871406860523,7059416585732702867,195151,21500110,108
-2475902157,739345733862427774,1368766429732837733775769196157456,7059416585732702867,195151,21500110,125
300000000,-89495924227864485,1368765425315894353518318732009661,7059416585732702867,195151,21500110,231
-986562425,294606080538818262,1368768730040526209941076882536537,7059416585732702867,195151,21500112,36
-1102750000,329303557644273967,1368772423981860735761209259396461,7059416585732702867,195151,21500114,275
1209394875,-360788730927740011,1368768374833059257097560078801203,7059416585732702867,195151,21500124,189
-8063135,2407808366149223,1368768401839032371014510670612306,7060321382085266089,195151,21500127,314
-16597214,4956250000000000,1368768457428321006934013726192361,7060321382085266089,195151,21500128,59
-6697488,2000000000000000,1368768479860316421176436144585321,7060321382085266089,195151,21500128,339
-28942975492,8643546267087845875,1368865425855429474560031792085090,7060321382085266089,195152,21500129,64
-422098680,126064842524652226,1368866839798414179655951626541095,7060321382085266089,195152,21500129,307
-422367756,126145466225035311,1368868254645674123388186426519140,7060321382085266089,195153,21500129,359
-7832592655,2339350000000000000,1368894492789910277393628660305439,7060321382085266089,195153,21500130,117
-46293736005,13828320000000000000,1369049591195323615781017016178549,7060321382085266089,195155,21500130,253
-48865744349,14600000000000000000,1369213344761847585464671284791613,7060321382085266089,195158,21500133,551
-6693136,2000000000000000,1369213367193842999707093703184573,7060321382085266089,195158,21500133,750
-6693136,2000000000000000,1369213389625838413949516121577533,7060321382085266089,195158,21500138,279
-28534729705,8527159898790358251,1369309030231711502547085576927642,7060321382085266089,195159,21500147,55
1201046043,-358579085739545718,1369305006397590965913788888456497,7060321382085266089,195159,21500154,23
19791004264,-5908654492862782880,1369294728221142209317969523969983,45546195936128633513,195159,21500155,10
-2007692560,600000000000000000,1369301457819766482044695041858191,7060321382085266089,195159,21500155,112
-32944206843,9846236416426232600,1369411910950895966665530168878879,7058412592288059053,195160,21500157,62
-1140583483,340921607322452740,1369415735760916680022765498437379,7058412592288059053,195161,21500158,45
49478082434,-14772518197156393836,1369249945544867248426574007520685,7060321382085266089,195158,21500161,14
18428343,-5501426860346332,1369249883810008767646670161734739,7060321382085266089,195158,21500165,119
393647461,-117515754294446570,1369248565094220156208587397238179,7060321382085266089,195158,21500166,334
-38994490,11652682600845733,1369248695790681489105559236318972,7060321382085266089,195158,21500171,329
6680745,-1994404063003626,1369248673410259880579397889396981,7060321382085266089,195158,21500173,393
-5354233,1600000000000000,1369248691355856211973335824111349,7060321382085266089,195158,21500173,408
-66927903,20000000000000000,1369248915675810354397560008040955,7060321382085266089,195158,21500177,114
6676404,-1993108732569797,1369248893309924436892696369087358,7060321382085266089,195158,21500177,380
3261199108,-973559004179981101,1369237968411916803198139003443392,7060321382085266089,195158,21500178,384
44529615282,-13291779537922878935,1369088813265522702505443847116668,7060321382085266089,195156,21500179,25
6676404,-1992642662668303,1369088790904866838974079413315381,7060321382085266089,195156,21500179,215
-538476732,160875080899408982,1369090595279405339684576554119884,7060321382085266089,195156,21500183,334
39581666587,-11812451307380973872,1368958040575274208162175954258672,7060321382085266089,195154,21500185,19
-1520236967,454099697536892360,1368963133756440586382397852560923,7060321382085266089,195154,21500188,168
-180056229,53783601678648000,1368963736993193694818892107107697,7060321382085266089,195154,21500189,127
5340848,-1593740777994033,1368963719108858615552602187192354,7060321382085266089,195154,21500189,159
-116503026,34799999996919808,1368964109425578788823324780462355,7060321382085266089,195154,21500192,383
116731483,-34833381277682456,1368963718539010963145122207658945,7060321382085266089,195154,21500204,78
49477164613,-14762494664142825790,1368798059603238661945502277739214,7060321382085266089,195151,21500208,14
-33485991,10000000000000000,1368798171763215733157614369704017,7060321382085266089,195151,21500212,92
-88893707198,26552313362605716298,1369095982449009482769157925945862,7060321382085266089,195156,21500218,3
-50055411562,14956503347816854731,1369263734556265147331125794024516,7060321382085266089,195158,21500219,2
-501947712,150000000000000000,1369265416955921215512807173496568,7060321382085266089,195158,21500219,25
-6692627,2000000000000000,1369265439387916629755229591889528,7060321382085266089,195158,21500219,71
136736122,-40820849140014786,1369264981312328478532907618663119,7060321382085266089,195158,21500219,107
-7329608853,2190390906354745850,1369289548731711852514019317041723,7060321382085266089,195159,21500230,154
-34220366098,10227503953864113577,1369404276094549118418581994878529,7058412592288059053,195160,21500230,269
-1200000000,358677319595190083,1369408300106453100605219788089878,7058412592288059053,195160,21500231,199
49477153655,-14772080543626680435,1369242516811843035311519970897240,7060321382085266089,195158,21500232,14
-667920255,199592450691066631,1369244755440312345018253264674396,7060321382085266089,195158,21500234,195
48174927,-14381586987640415,1369244594055773397405297239148819,7060321382085266089,195158,21500234,221
442258050,-132026459369488153,1369243112506533209800610858992703,7060321382085266089,195158,21500237,64
-626540937,187227346817704417,1369245212448025827561143155284134,7060321382085266089,195158,21500238,522
-43381961662,12965098008212847841,1369390640973183007562639869702750,7058412592288059053,195160,21500239,452
-5260847070,1572439760894179099,1369408282223327495184456587510635,7058412592288059053,195160,21500240,75
17885309661,-5340316346793890265,1369348339078056609948353815026706,7058412592288059053,195160,21500243,46
-66891917844,19995427863829040408,1369572668399576230698621149702595,7058412592288059053,195163,21500244,2
117617632,-35129025126868237,1369572274088805171481495057832716,7058412592288059053,195163,21500244,67
42941202045,-12823958142816722469,1369428329734953528249368272585744,7058412592288059053,195161,21500247,69
-25884415733,7737533555412041728,1369515137362404241488277430279715,7058412592288059053,195162,21500248,47
-902250000,269723979247758698,1369518163404041073716586392300390,7058412592288059053,195162,21500248,107
72087192,-21528672627891242,1369517921752373453356016868116391,7058412592288059053,195162,21500248,444
26676627867,-7966391470584790432,1369428501850967669562243453157301,7058412592288059053,195161,21500249,15
-71734042507,21445607874034194659,1369669100786720408399861009220076,7058412592288059053,195164,21500249,40
-80297737168,24014750423546539985,1369938523011924325180284144268921,7058412592288059053,195168,21500251,35
-140000000,41878235548907498,1369938992845139753373228573357630,7058412592288059053,195168,21500252,322
177159468,-52940771251867295,1369938398603874662665851962339587,7058412592288059053,195168,21500255,184
-1170056107,350000000000000000,1369942325264662647020579893283047,7058412592288059053,195168,21500259,85
-45148599145,13506876739690179660,1370094006043089072169275862900503,7041974967681961830,195170,21500260,71
-41313544897,12362186493333768324,1370233021533538546435495914821938,7041974967681961830,195172,21500263,34
-23847527983,7137000000000000000,1370313278659239805709626283908788,7041974967681961830,195174,21500263,71
1367805078,-408964976230463167,1370308677458050064027295303717910,7041974967681961830,195174,21500268,112
2478125000,-740936541214395773,1370300341296537207271827881531198,7041974967681961830,195173,21500274,12
-540430173,161744577976226951,1370302160149686448574719683653722,7041974967681961830,195173,21500278,515
-412079590,123331003126003700,1370303547033786314916238421154673,7041974967681961830,195173,21500278,525
-9555738190,2860000000000000000,1370335708359203941583467348657600,7041974967681961830,195174,21500285,178
-3694346,1105731392255739,1370335720793395246066760038583709,7041974967681961830,195174,21500287,53
-3341061305,1000000000000000000,1370346966012072737908448474773543,7041974967681961830,195174,21500288,25
-49965116425,14955000000000000000,1370348210499549645069630419099471,951608404094827992082,195174,21500289,9
-11693597,3500000000000000,1370348249857815016291076328626135,7041974967681961830,195174,21500295,297
-40757087533,12200188835990177105,1370485443649182420481917311425696,7041974967681961830,195176,21500296,2
-25103421018,7515650560657605731,1370569958783240629421545591858620,7041974967681961830,195177,21500297,612
-5914750000,1770937172772930997,1370589873359012560181794859468405,7041974967681961830,195178,21500299,117
-56538549525,16930822580314828800,1370780266845004252969622097906738,7041680173441617423,195180,21500300,17
-61579511999,18445722887358951424,1370987701716266453787593516856004,7041680173441617423,195183,21500303,5
-299000000,89577030118087744,1370988709071728967530861527368701,7041680173441617423,195183,21500303,281
-29604383514,8869791439949744088,1371088455991744200527949285148423,7041680173441617423,195185,21500304,12
-3425302403,1026340715008921250,1371099997900694536789900190638022,7041680173441617423,195185,21500305,458
1592658250,-476741312346392570,1371094633933964792101063934655537,7041680173441617423,195185,21500305,493
-70517263257,21133119885767129325,1371332290437298526336600475682195,7041680173441617423,195188,21500309,2
-2787878,835636213930996,1371332299834603880934589490796971,7041680173441617423,195188,21500309,249
-38054492794,11407487566733746629,1371460558277514551785123885557620,7044862447269827828,195190,21500310,162
-10006585204,3000000000000000000,1371494280106304990129995593411040,7044862447269827828,195191,21500310,417
-24935827200,7476467095626346805,1371578320154090342628582618398464,7044862447269827828,195192,21500311,525
370197700,-110891478974292466,1371577073042711890207680907471953,7044862447269827828,195192,21500315,374
-5631763209,1688685851479508673,1371596054901100032736489161512586,7044862447269827828,195192,21500325,204
55801190,-16715504297463327,1371595866914648785481287941191110,7044862447269827828,195192,21500326,250
-103383495,31000000000000000,1371596215373546286677518282172262,7044862447269827828,195192,21500327,140
73522750,-22024083646531058,1371595967685576303481461765900337,7044862447269827828,195192,21500328,233
-2005000,601208085270173,1371595974443521676450789728449259,7044862447269827828,195192,21500328,355
55593208118,-16650929197086986173,1371408714218880729856191770324053,7044862447269827828,195190,21500336,38
40348372296,-12082043941136836788,1371272778525675380293749490753617,7041680173441617423,195188,21500337,19
-299000000,89614286467286539,1371273786300111227147623829646477,7041680173441617423,195188,21500339,203
45742187500,-13694308516305858579,1371119707319821488455903498577497,7041680173441617423,195185,21500340,11
-51060209,15300000000000000,1371119879378870065331104524876705,7041680173441617423,195185,21500352,30
14844917638,-4443615183967221399,1371069882864220900462410141370715,7041680173441617423,195185,21500353,21
49474019156,-14807005304999225979,1370903284581743000687382827396839,7041680173441617423,195182,21500358,14
51470531835,-15400719948144149772,1370730006228731423971394832241570,7041680173441617423,195180,21500359,11
-10025000,3002245937453489,1370730039991056887503153786499878,7041680173441617423,195180,21500359,36
-6619897,1982500000000000,1370730062285636221075381631901066,7041680173441617423,195180,21500360,130
-200349898,60000000000000000,1370730737027003189213424872290117,7041680173441617423,195180,21500362,66
27882875389,-8341338704275653864,1370636889315412609787766553930137,7041974967681961830,195178,21500366,513
4768914442,-1426536567757771537,1370620839574886471920177065290482,7041974967681961830,195178,21500373,8
38973275801,-11656915415118741938,1370489689436869427556010967144445,7041974967681961830,195176,21500373,370
19789610494,-5918222950563415299,1370423104433106309402771852792710,7041974967681961830,195175,21500375,19
-30598568283,9160119229429750779,1370526111976953145012792529790563,7041974967681961830,195177,21500378,111
1500000000,-448629594744990612,1370521064515324228590353510896855,7041974967681961830,195177,21500379,84
-488129992,146138780073180229,1370522707877863413389225823409415,7041974967681961830,195177,21500381,121
-6605251812,1977547532459458000,1370544945832311054390390048156160,7041974967681961830,195177,21500381,183
-49301993270,14762560077360075632,1370710954048620579320213166448532,7041974967681961830,195179,21500381,200
-810958478,242856250000000000,1370713685020259024948291213729959,7041974967681961830,195179,21500381,221
-53427935,16000000000000000,1370713864943757864817758228708996,7041974967681961830,195179,21500381,518
1955353534,-584979231680041571,1370707283433620763036127708257574,7041974967681961830,195179,21500385,82
-29884340228,8950000000000000000,1370807931982600657727207778390886,7041680173441617423,195181,21500385,95
8312312100,-2487080394838342838,1370779949057381833649451588651428,7041680173441617423,195180,21500387,185
65013400628,-19448793616587922339,1370561131042094571621614012564146,7041974967681961830,195177,21500388,14
48500028103,-14504766087522693370,1370397940180143535646830317226483,7041974967681961830,195175,21500389,26
765131726,-228798103200665655,1370395366008354154124712128893660,7041974967681961830,195175,21500389,54
-189000000,56573337796085255,1370396002187908986717754362994904,7041974967681961830,195175,21500392,351
-37483714,11220000000000000,1370396128359262548176218107248953,7041974967681961830,195175,21500393,204
10057534524,-3007500000000000000,1370390534079584900182517388857672,42593276076935368550,195175,21500394,24
-81604725869,24431442148051669430,1370665270989146232216506477136929,7041974967681961830,195179,21500395,2
-3339482,1000000000000000,1370665282234364909708348165573118,7041974967681961830,195179,21500395,414
-1978267867,592390475079282099,1370671943794799639516784374719569,7041974967681961830,195179,21500398,116
226776784,-67840497908959251,1370671180531934030537490297302851,7041974967681961830,195179,21500400,297
-50356113174,15081013540767491879,1370840775043785131140074622841682,7041680173441617423,195181,21500401,2
-685184155,205229649888763308,1370843082992693603415639876822747,7041680173441617423,195181,21500405,893
-212669730,63700000000000000,1370843799343111534588862450369123,7041680173441617423,195181,21500407,68
-46018844,13783824442665525,1370843954351720642805023843155077,7041680173441617423,195181,21500407,157
-31118034684,9321363515028625993,1370948779511056265192780338695953,7041680173441617423,195183,21500410,5
-33381009,10000000000000000,1370948891967950759882454212094128,7041680173441617423,195183,21500410,62
-45175800082,13534886910227249561,1371101101102876858093584399180897,7041680173441617423,195185,21500412,2
-107323186143,32166596643694568166,1371462809022558709782063876145152,7044862447269827828,195190,21500413,14
2302597443,-689615895081502857,1371455053441719922611133805571067,7044862447269827828,195190,21500418,152
39579661128,-11852682218037750639,1371321719311141259810550434713260,7041680173441617423,195188,21500421,24
-42074887680,12612599976616649197,1371463528731558543388252600056730,7044862447269827828,195190,21500425,8
166818209,-49961495625393346,1371462966852952042221416994208196,7044862447269827828,195190,21500426,781
-66711963,20000000000000000,1371463191665143978477049472260552,7044862447269827828,195190,21500428,270
948430530,-284051087867336850,1371459997160507393487274313620992,7044862447269827828,195190,21500429,102
32075789232,-9605789327318308725,1371351945764017740444581532916279,7041680173441617423,195189,21500430,127
-26455579,7930000000000000,1371352034942335074733492914521031,7041680173441617423,195189,21500430,306
32718663037,-9796753518549925152,1371241808581472038338322283318861,7041680173441617423,195187,21500434,324
49474394914,-14810831244406067188,1371075167252144291818181440567161,7041680173441617423,195185,21500438,20
5941665217,-1778475965483550969,1371055157058646370352901333662549,7041680173441617423,195184,21500445,120
194878780,-58330785817360572,1371054500760594698991349721474244,7041680173441617423,195184,21500445,194
2864587915,-857417154142164265,1371044853690015279037359896558795,7041680173441617423,195184,21500447,259
-299000000,89584498620768007,1371045861129466254575375809037759,7041680173441617423,195184,21500447,284
263066919,-78739663059279394,1371044975236489718998407550721922,7041932814023696636,195184,21500451,44
19394384220,-5804734242031241699,1370979666685552695156000589517644,7041932814023696636,195183,21500456,16
30403886502,-9098762553498447519,1370877297313775719273800033855194,7041932814023696636,195182,21500456,57
-19759199770,5918963209534543236,1370943857747845466519568926561711,7041932814023696636,195183,21500459,9
49474064577,-14804297208215825036,1370777295910904026160771583514535,7041932814023696636,195180,21500460,31
-627505997,187936177620086500,1370779409306969683708552068732820,7041932814023696636,195180,21500460,276
-23578673366,7062162473613352489,1370858825343710305619432440211910,7041932814023696636,195182,21500466,12
10000000,-2992327231762957,1370858791677301597225222283647967,7041932814023696636,195182,21500466,88
72095733,-21573398125474749,1370858548956909652246430904041648,7041932814023696636,195182,21500466,452
-1064484244,318848000000000000,1370862134493857759021746603035078,7041932814023696636,195182,21500471,93
17316056221,-5181335459096591964,1370803839747424405188821199912921,7041932814023696636,195181,21500479,27
-18363438,5500000000000000,1370803901596497363423667384754801,7041932814023696636,195181,21500480,113
-2100098703,629000000000000000,1370810974881386587008803796671662,7041932814023696636,195181,21500486,194
93700230,-28036211620606130,1370810659448452302524709877546877,7041932814023696636,195181,21500486,200
-71004891815,21270466906553997224,1371049851932008516712101242220059,7041932814023696636,195184,21500487,31
13442449,-4023541465698766,1371049806663499778254480417075096,7041932814023696636,195184,21500487,77
527883003,-158003682823644119,1371048028978055850952074605052386,7041932814023696636,195184,21500487,366
590860735,-176853422233177346,1371046039215863006657500676752295,7041932814023696636,195184,21500488,146
543229579,-162596254694465066,1371044209859799641574044627343468,7041932814023696636,195184,21500492,144
10564142652,-3161910241361713459,1371008635487667144313121703413306,7041932814023696636,195184,21500492,353
69008893,-20654229346756946,1371008403108761734574504225384852,7041932814023696636,195184,21500492,391
16109279664,-4821284973132748146,1370954159258462816266202935900262,7041932814023696636,195183,21500497,300
57355977179,-17162755169922631878,1370761062619840074503709781486056,7041932814023696636,195180,21500499,37
-1057246902,316635133956868156,1370764623272476663376855558617273,7041932814023696636,195180,21500501,109
-37255133735,11158599494197932374,1370890104915063639808048532910354,7041932814023696636,195182,21500503,5
-5089131262,1524447248872332558,1370907247760357546224445470300354,7041932814023696636,195182,21500503,12
-43457032727,13019089881116497833,1371053651149431544643455323510906,7041932814023696636,195184,21500506,15
-144421268400,43286477307586311774,1371540357286202279571951979536226,7045115087851907041,195192,21500508,2
-5336285679,1600000000000000000,1371558341616608930677803318060296,7045115087851907041,195192,21500508,530
-45650574607,13689310474222768852,1371712212293238713184813836140544,7045115087851907041,195194,21500509,15
-40180556244,12051549119250923766,1371847674194034084273798582717038,7045115087851907041,195196,21500510,528
-36247679071,10873984579783747106,1371969900026233871830650001071670,7045115087851907041,195198,21500513,41
533047683,-159763765756910963,1371968103350176853885077695016748,7045115087851907041,195198,21500513,50
-65253526682,19580319734511213193,1372188638261243031789094575682269,7013905288520350574,195201,21500514,5
362634375,-108722604562448384,1372187410144832998978451632316490,7013905288520350574,195201,21500514,30
1300000,-389756927086032,1372187405742189408855661988962045,7013905288520350574,195201,21500520,84
19790019400,-5933015692868955061,1372120387168060149947979986656677,7013905288520350574,195200,21500522,10
-2312271,693875000000000,1372120395002063003377506761669033,7013905288520350574,195200,21500523,134
-28647643740,8597300404873578518,1372217460433017527520796606943977,7013905288520350574,195201,21500530,74
-299000000,89737801448698958,1372218473592725846166019168847053,7013905288520350574,195201,21500531,482
333458635,-99979685025307680,1372217344235198553251761945551479,7013905288520350574,195201,21500533,349
26011246642,-7798350061682234604,1372129255086484025276878779895479,7013905288520350574,195200,21500535,173
44238013162,-13260563788786927891,1371979944041238643106582805049923,7045115087851907041,195198,21500537,166
-5712245000,1713825039238408951,1371999207788591677695749589487233,7045115087851907041,195198,21500537,262
4348114989,-1303250000000000000,1371984551661401540093385434327468,7045115087851907041,195198,21500537,703
-4210500000,1263265521625391078,1371998751026734191025170403430192,7045115087851907041,195198,21500540,17
70000000,-20981137422945957,1371998515076441718781297432957035,7045115087851907041,195198,21500540,82
34657214323,-10386939187955593595,1371881705330149831757930645877582,7045115087851907041,195197,21500541,444
32158324456,-9636427650015621388,1371773335708590508721072619297402,7045115087851907041,195195,21500542,19
7858774883,-2354695801725639456,1371746855201270981381671849024563,7045115087851907041,195195,21500542,44
-6015000,1804021124205550,1371746875478840955313403096172063,7045115087851907041,195195,21500543,599
-1273154965,381846329731882471,1371751167510439996074726013911308,7045115087851907041,195195,21500554,97
-7668509151,2300000000000000000,1371777019985399557039387313039659,7045115087851907041,195195,21500555,95
-60679210472,18202446855341667716,1371981619246934539513060590412849,7045115087851907041,195198,21500558,437
-9643989804,2893487814693302287,1372014142647488954023508187714129,7045115087851907041,195198,21500558,541
-66167403,19852690526382245,1372014365795830133680096381112459,7045115087851907041,195198,21500559,81
64328169324,-19278511946942688338,1371797562939025238732273721185832,7045115087851907041,195195,21500560,5
-53797737,16136233128654151,1371797744313617804023359259444386,7045115087851907041,195195,21500564,36
9996555,-2995395116957159,1371797710627915276617845501537052,7045115087851907041,195195,21500564,52
-2359428526,707697279071367153,1371805665291474468768823905974343,7045115087851907041,195195,21500565,133
1069972078,-320612254300716229,1371802059740753004706997279657745,7045115087851907041,195195,21500566,93
-250000000,74986176679744328,1371802902600863842230724408126768,7045115087851907041,195195,21500567,34
1016616257,-304623238800202658,1371799476859883272554878731797658,7045115087851907041,195195,21500567,87
-27003303401,8100000000000000000,1371890522532566943778251133075764,7045115087851907041,195197,21500567,162
22969201706,-6883097784358035172,1371813116389010676226732513085212,7045115087851907041,195196,21500570,117
48432971348,-14511188381067384756,1371649926039812156715676593099547,7045115087851907041,195193,21500572,23
48508210634,-14530270984661210579,1371486521090908753192982613384290,7045115087851907041,195191,21500574,29
48446799084,-14508420428985255597,1371323326488803760715836145822945,7041932814023696636,195188,21500574,48
-1792778981,537361350280338664,1371329369270868928762563130903862,7041932814023696636,195188,21500578,106
-3999830009,1198912236198843818,1371342851381844780177081990856271,7041932814023696636,195189,21500578,171
1778947422,-532692937825563954,1371336858100772260323733740670194,7041932814023696636,195189,21500578,312
-9423181115,2824580323635820012,1371368621314320068764751126309941,7041932814023696636,195189,21500579,145
-133057500,39884665535319082,1371369069828790724900162318914072,7041932814023696636,195189,21500579,172
44335937500,-13275195484133707077,1371219711779942115975793814141063,7041932814023696636,195187,21500580,21
-500516726,150000000000000000,1371221398572840976926144309828708,7041932814023696636,195187,21500581,325
1502350033,-449788474521357318,1371216338042543747477957820604675,7041932814023696636,195187,21500583,448
-20020791,6000000000000000,1371216405514259701915971840432180,7041932814023696636,195187,21500583,480
-2238404012,670827565362132965,1371223949162083788755372780617236,7041932814023696636,195187,21500586,111
-132302556,39650000000000000,1371224395037673387666582094977337,7041932814023696636,195187,21500589,124
184539510,-55249691672047529,1371223773428284848952167901326612,7041932814023696636,195187,21500590,298
49474079602,-14810347359689324970,1371057143521624932469944594131546,7041932814023696636,195184,21500594,14
-433479840,129878873680978184,1371058604046703846685802923374224,7041932814023696636,195184,21500596,205
207844566,-62211993701085819,1371057904105071704122972479698151,7041932814023696636,195184,21500597,149
-542987136,162689583960702413,1371059733595971327824268037614714,7041932814023696636,195185,21500598,339
-899000000,269358967019800271,1371062762614590084624381849404846,7041932814023696636,195185,21500600,385
28658004837,-8577360923742449686,1370966259486378404346868338463261,7041932814023696636,195183,21500604,154
31265685341,-9356464382610078234,1370860990734142072274441947083042,7041932814023696636,195182,21500605,91
87000000000,-26027768755109701484,1370568160808312575575943676723637,7042227608264041043,195177,21500607,151
-10261050612,3072289156626506024,1370602708132286344959511751751340,7042227608264041043,195178,21500610,152
-908420087,271999999465415149,1370605766722029478034371121277967,7042227608264041043,195178,21500610,188
-105000000,31439277326387911,1370606120250894739054515269218471,7042227608264041043,195178,21500612,334
20538609,-6143557891974483,1370606051133162374091785201235861,7042227608264041043,195178,21500614,128
-2271031541,680000000000000000,1370613697607535235048684301947706,7042227608264041043,195178,21500614,320
929554967,-278053170084909949,1370610569386896464173855444764442,7042227608264041043,195178,21500616,19
-50125000,15008615310250341,1370610738156002849405944806516983,7042227608264041043,195178,21500621,51
-46040228440,13787098727646452428,1370765773610976364092296043764954,7041932814023696636,195180,21500625,30
-129905568,38905629335999049,1370766211115904961955402700874498,7041932814023696636,195180,21500627,38
-1058542172,317025437099098349,1370769776157612008941916634865116,7041932814023696636,195180,21500631,109
18000000,-5385489174600972,1370769715565950200641489187928843,7041932814023696636,195180,21500632,74
98844976733,-29566630533467645532,1370437075707199989857725236792012,7042227608264041043,195175,21500633,23
-36477328,10919413207058978,1370437198493984187587056111729683,7042227608264041043,195175,21500634,171
-3305837546,989603779217234885,1370448326405656350732593883849172,7042227608264041043,195176,21500634,294
1897361412,-567410020762315574,1370441942792993160976666918654796,7042227608264041043,195175,21500635,144
-9399274609,2813738173146686230,1370473582758923906185696453147877,7042227608264041043,195176,21500636,31
108957722,-32585385590652929,1370473216158982981722999105407607,7042227608264041043,195176,21500636,61
-206344162,61771983412970727,1370473910773524346535891477208609,7042227608264041043,195176,21500636,264
-164348,49200000000000,1370473911326769257042890123437660,7042227608264041043,195176,21500638,138
-1008802819,302000000000000000,1370477307260976027644336488753803,7042227608264041043,195176,21500640,285
-187150096,56026305686748884,1370477937266432850878794795909114,7042227608264041043,195176,21500640,334
4276824974,-1279041527172785543,1370463547485867050852461839247978,7042227608264041043,195176,21500640,357
-112477651363,33680556031473455305,1370842284395802640119533160890368,7041932814023696636,195181,21500643,12
-2903646606,869720837007827840,1370852064655348348159734753967624,7041932814023696636,195181,21500644,187
