amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
35095036478,-10319289305104224084,1360331614868546727411992668460415,1461845555876233333,195027,21503881,59
341614183,-100406014600455465,1360326173128131539537256728104320,1461845555876233333,195027,21503886,71
1000000000,-293911793885272380,1360310243886306233586294029386849,1461845555876233333,195027,21503892,114
59343750,-17441611372240289,1360309298597103310777714704447534,1461845555876233333,195027,21503895,69
56350874,-16561958465198679,1360308400982761247988902654173873,1461845555876233333,195027,21503896,80
73019615,-21460998178763385,1360307237853424779729919397022465,1461845555876233333,195027,21503901,273
19370686745,-5691890382005943309,1359998752449897565252647350821384,1461845555876233333,195023,21503908,23
17760614272,-5216517888041756118,1359716030978172319109763127312384,1461845555876233333,195018,21503935,108
11340654410,-3330059714738071700,1359658044385776299689850672862709,4549922686603395189,195017,21503939,168
158575690499,-46472157332608925110,1356933657883062370205103885233051,1261628782681745307,194977,21504065,17
-5012500,1474746314075792,1356933750216812135628764747537172,1261628782681745307,194977,21504158,231
-2226623388,655123016051068966,1356974767416890738643107400352236,1261628782681745307,194978,21504159,378
-99950518,29408634473137232,1356976608689162768145283072422178,1261628782681745307,194978,21504160,131
-1410831102,415120079237706392,1357002599324401587514232882742601,1261628782681745307,194978,21504160,347
-54131667,15927908766588791,1357003596569506256496122837731890,1261628782681745307,194978,21504161,203
-169926585,50000000000000000,1357006727065540867314195360217455,1261628782681745307,194978,21504177,123
400000000,-116992395089705113,1356999380140186645769546160038857,1261628782681745307,194978,21504184,160
-1019554088,300000000000000000,1357018163116394310677981294952251,1261628782681745307,194979,21504187,272
-164218889,48321574138884146,1357021188526318869267446307150127,1261628782681745307,194979,21504187,400
-119953793,35296661082936000,1357023398447469971930077606798038,1261628782681745307,194979,21504188,281
-16084123447,4733829230087507699,1357319783120136246425433632300080,1261628782681745307,194983,21504189,40
-1159145781,341236066576749955,1357341147883201940602369129396205,1261628782681745307,194983,21504193,83
-339683375,100000000000000000,1357347408875271162238514174367336,1261628782681745307,194983,21504206,205
-325470605,95816742493809895,1357353407953919686193370651072447,1261628782681745307,194984,21504206,375
-15749527730,4637586011297465388,1357643766846290352512117436299961,1261628782681745307,194988,21504208,43
-6846383,2016408870813296,1357643893093489837214119649998270,1261628782681745307,194988,21504209,363
-17402457257,5126614428274486692,1357964870016263674949988351670933,1261628782681745307,194993,21504210,15
-3393729,1000000000000000,1357964932626184367166349802120644,1261628782681745307,194993,21504214,160
