timestamp,open,high,low,close
1784875860,1885.15,1885.28,1884.78,1884.79
1784875920,1884.78,1885.6,1884.78,1885.6
1784875980,1885.59,1885.59,1885.14,1885.25
1784876040,1885.26,1885.88,1885.26,1885.88
1784876100,1885.87,1885.87,1885.26,1885.27
1784876160,1885.27,1886.13,1885.03,1885.59
1784876220,1885.59,1885.89,1885.41,1885.88
1784876280,1885.89,1886.6,1885.89,1886.59
1784876340,1886.6,1887.17,1886.59,1886.85
1784876400,1886.85,1888.19,1886.85,1887.48
1784876460,1887.41,1887.76,1887.12,1887.57
1784876520,1887.57,1891.4,1887.57,1891.39
1784876580,1891.4,1892.13,1890.36,1890.75
1784876640,1890.74,1890.75,1889.19,1889.2
1784876700,1889.21,1890.05,1889.21,1889.98
1784876760,1889.98,1891.25,1889.97,1890.36
1784876820,1890.29,1890.64,1889.99,1890.63
1784876880,1890.66,1892.24,1890.66,1891.79
1784876940,1891.79,1894.42,1891.79,1894.33
1784877000,1894.33,1905.48,1894.33,1902.53
1784877060,1902.53,1906.49,1902.53,1903.76
1784877120,1903.7,1907.54,1903.63,1905.93
1784877180,1905.94,1908.56,1905.28,1907.9
1784877240,1907.91,1907.99,1906.62,1907.5
1784877300,1907.49,1907.49,1902.92,1903.49
1784877360,1903.49,1905.87,1903.48,1904.6
1784877420,1904.58,1904.58,1901.58,1902.55
1784877480,1902.48,1902.93,1901.79,1901.88
1784877540,1901.8,1902.45,1901.1,1902.45
1784877600,1902.33,1903.09,1901.53,1901.72
1784877660,1901.72,1901.74,1901.14,1901.35
1784877720,1901.5,1902.55,1901.3,1901.61
1784877780,1901.61,1901.69,1897.35,1897.35
1784877840,1897.36,1897.45,1895.24,1897.02
1784877900,1897.02,1897.66,1895.97,1896.56
1784877960,1896.57,1897.74,1896.57,1897.48
1784878020,1897.48,1897.48,1896.65,1897.24
1784878080,1897.28,1897.28,1896.28,1896.39
1784878140,1896.46,1896.95,1896.34,1896.66
1784878200,1896.66,1897.06,1895.76,1896.39
1784878260,1896.42,1899.16,1896.42,1898.37
1784878320,1898.37,1900.53,1898.1,1900.53
1784878380,1900.52,1900.52,1898.24,1898.24
1784878440,1898.24,1898.24,1895.11,1895.7
1784878500,1895.82,1895.98,1893.44,1894.32
1784878560,1894.32,1894.54,1891.73,1894.02
1784878620,1893.96,1894.5,1893.4,1894.5
1784878680,1894.5,1895.11,1894.26,1894.76
1784878740,1894.76,1895.22,1893.89,1893.99
1784878800,1893.87,1893.87,1890.88,1891.37
1784878860,1891.37,1891.37,1888.71,1889.03
1784878920,1889.03,1889.81,1887.3,1888.38
1784878980,1888.45,1889.15,1887.76,1888.29
1784879040,1888.38,1889.81,1888.38,1889.8
1784879100,1889.8,1891.17,1889.65,1890.89
1784879160,1890.88,1891.7,1890.88,1891.57
1784879220,1891.57,1892.74,1891.48,1892.74
1784879280,1892.74,1893.72,1892.74,1893.4
1784879340,1893.41,1893.82,1893.4,1893.82
1784879400,1893.82,1893.83,1892.05,1892.26
1784879460,1892.26,1893.57,1892.26,1893.57
1784879520,1893.56,1894.32,1893.06,1893.06
1784879580,1892.99,1893.83,1892.98,1893.82
1784879640,1893.82,1895.11,1893.82,1894.98
1784879700,1894.98,1895.42,1894.98,1895.1
1784879760,1895.09,1895.51,1894.89,1895.42
1784879820,1895.41,1895.41,1894.47,1894.69
1784879880,1894.69,1894.69,1894.65,1894.65
1784879940,1894.65,1894.79,1894.65,1894.79
1784880000,1894.81,1894.94,1894.51,1894.51
1784880060,1894.5,1894.91,1894.08,1894.57
1784880120,1894.57,1894.57,1892.87,1893.05
1784880180,1892.89,1892.97,1891.19,1891.31
1784880240,1891.31,1892.27,1890.91,1891.98
1784880300,1892.02,1892.72,1891.36,1892.72
1784880360,1892.72,1892.72,1892.18,1892.18
1784880420,1892.19,1892.52,1891.78,1892.52
1784880480,1892.58,1893.62,1892.58,1893.62
1784880540,1893.62,1894.67,1893.62,1894.46
1784880600,1894.43,1894.59,1893.61,1894.04
1784880660,1894.04,1894.04,1892.1,1892.78
1784880720,1892.77,1892.77,1891.82,1892.02
1784880780,1891.95,1892.69,1891.83,1892.5
1784880840,1892.49,1893.24,1892.41,1892.42
1784880900,1892.41,1892.95,1891.62,1891.62
