amount0,amount1,sqrtPriceX96,liquidity,tick,block,logIndex
-3904711764,1591287577588229376,1599026600439074800882536996917683,3521282820468143200,198261,25821346,285
-9268535613,3777492457279385088,1599111550771002078188716440385411,3521282820468143200,198262,25821347,32
19648486807,-7999472997747866836,1598931564220927188767700613467257,3521282820468143200,198260,25821349,2
53846644256,-21913314417486036913,1598438456566068673111003231072032,3520821997007690020,198254,25821350,2
8393297861,-3414500881263979397,1598361620920598439902070674484778,3520821997007690020,198253,25821350,227
52164806947,-21213952721847071760,1597884268298144988271179135430685,3521118752686365653,198247,25821351,2
29685191983,-12066472714003875043,1597612762413707074555436213545894,3521118752686365653,198243,25821352,22
18543819706,-7535633610135748209,1597443204257267081635464949906163,3521118752686365653,198241,25821352,288
965901,-392470550286614,1597443195426346364619735041832339,3521118752686365653,198241,25821352,473
-11571113726,4706659927278187520,1597549046320277337188598664252978,3521118752686365653,198242,25821356,8
8771086,-3564391147544673,1597548966118449186228587053358957,3521118752686365653,198242,25821357,133
515561,-209513426246264,1597548961404219150420998336956175,3521118752686365653,198242,25821357,181
162627,-66088029250761,1597548959917182361976398870510246,3521118752686365653,198242,25821358,585
14693463244,-5970622764051305520,1597414615833984166618718347351310,3521118752686365653,198241,25821359,2
472118644,-191826637940326816,1597410299571707097406135354333573,3521118752686365653,198241,25821360,408
144773,-58822343624568,1597410298248154406488890222299663,3521118752686365653,198241,25821360,413
-5683866144,2311793138935628800,1597462289548592663549362814654685,3521118752686365653,198241,25821361,78
-41218003954,16769060689589385216,1597839418997459015654092126708832,3521118752686365653,198246,25821362,2
248167,-100886328789605,1597839416727430932473936772836827,3521118752686365653,198246,25821362,61
20229966,-8224035836352784,1597839231679639724470465562478227,3521118752686365653,198246,25821363,576
-1983900687,807326219266103644,1597857388122493807593557745134710,3521118752686365653,198246,25821363,984
5206711143,-2116655603940034010,1597809761573673848874455055692568,3521118752686365653,198246,25821366,29
726489,-295326460483938,1597809754928577659450915896768579,3521118752686365653,198246,25821366,62
123497812,-50203352946235142,1597808625310497340313153311979085,3521118752686365653,198246,25821366,127
592342084,-240793228149184100,1597803207258351958105059069544108,3521118752686365653,198246,25821367,383
23319290,-9479500785801849,1597802993961533088076279560428944,3521118752686365653,198246,25821367,459
10248495455,-4165860533022393048,1597709258561365101565137186043725,3521118752686365653,198244,25821368,107
2500000000,-1016138551389056415,1597686394580925634621858299083688,3521118752686365653,198244,25821368,139
-4424165,1799999707483495,1597686435062197079019469629848790,3521118752686365653,198244,25821369,503
-58218448883,23694447550969473668,1598219322359705632467270243934450,3520821997007690020,198251,25821371,51
186387516,-75807598912560688,1598217616480575257502027253415315,3520821997007690020,198251,25821372,38
-729499121,297000000000000000,1598224296454429258554179454328413,3520821997007690020,198251,25821373,36
-729493023,297000000000000000,1598230976428283259606331655241511,3520821997007690020,198251,25821373,53
-729486925,297000000000000000,1598237656402137260658483856154609,3520821997007690020,198251,25821373,63
-1215797991,495000000000000000,1598248789691893929078737524343107,3520821997007690020,198251,25821373,83
-1215781053,495000000000000000,1598259922981650597498991192531605,3520821997007690020,198251,25821373,93
-1215764115,495000000000000000,1598271056271407265919244860720103,3520821997007690020,198251,25821373,103
-1215747178,495000000000000000,1598282189561163934339498528908601,3520821997007690020,198252,25821373,113
-1215730241,495000000000000000,1598293322850920602759752197097099,3520821997007690020,198252,25821373,123
-1215713304,495000000000000000,1598304456140677271180005865285597,3520821997007690020,198252,25821373,133
-1215696367,495000000000000000,1598315589430433939600259533474095,3520821997007690020,198252,25821373,143
-729409691,297000000000000000,1598322269404287940652411734387193,3520821997007690020,198252,25821373,153
-340389102,138600000000000000,1598325386725419807810082761479972,3520821997007690020,198252,25821373,163
-1177482968,479452947906055360,1598336170338740468343107718618375,3520821997007690020,198252,25821373,198
-1478821914,602162695580447488,1598349713877670879737513626068587,3520821997007690020,198252,25821373,228
-1478796853,602162695580447488,1598363257416601291131919533518799,3520821997007690020,198253,25821373,262
46813321,-19043375818061288,1598362828888355496297460505914521,3520821997007690020,198253,25821373,326
358388729,-145790029557055733,1598359548212375704472622291269744,3520821997007690020,198253,25821373,370
361008136,-146854980879650201,1598356243572066978096716704832656,3520821997007690020,198253,25821373,377
12710185637,-5170006346344881966,1598239904233311393841168995977014,3520821997007690020,198251,25821374,46
4551687182,-1851265285900188377,1598198245681117340447374265070441,3520821997007690020,198251,25821375,272
99500000,-40467629342736154,1598197335048339864560292147056381,3520821997007690020,198251,25821376,51
9658600208,-3928028272268755498,1598108944253209365720416353799784,3521118752686365653,198249,25821377,218
546255000,-222141889585596228,1598103945872022736924374192744801,3521118752686365653,198249,25821377,515
1534368689,-623964081941444260,1598089906150229938919682477335080,3521118752686365653,198249,25821377,1021
167345,-68051536900176,1598089904619012560704529037081677,3521118752686365653,198249,25821377,1058
1114624066,-453264483902340872,1598079705783155303401840839953219,3521118752686365653,198249,25821378,260
234889,-95517325691763,1598079703633934349958752085378383,3521118752686365653,198249,25821378,400
-8843863,3599953855406634,1598079784595452622515416178332750,3521118752686365653,198249,25821378,561
33683062635,-13694569087703721798,1597771645159821365835147007580785,3521118752686365653,198245,25821380,2
3138973055,-1275947584913958143,1597742935255464939097076708548583,3521118752686365653,198245,25821380,33
1089937,-443035802052100,1597742925286783110958858704713513,3521118752686365653,198245,25821380,172
9590000,-3898127327342857,1597742837575607463619363898950051,3521118752686365653,198245,25821381,389
-556619021,226480711405563567,1597747931035965935909155798907042,3521118752686365653,198245,25821381,527
-6686895165,2720919600000000000,1597809123426413583679131717685339,3521118752686365653,198246,25821382,10
-35511915189,14453408059366252544,1598134176276311530746338158312832,3520821997007690020,198250,25821385,5
-8186213,3332480202941625,1598134251228771546322681294781235,3520821997007690020,198250,25821386,357
-9996693,4069498902252671,1598134342757883552833864031574147,3520821997007690020,198250,25821386,436
-8001482167,3257428962858493000,1598207607203348739694636937142768,3520821997007690020,198251,25821387,179
-37474000752,15259761182620918073,1598550822037416779787243922391040,3520821997007690020,198255,25821391,2
-7377278522,3004868502381436259,1598618406020684858213231390340900,3520821997007690020,198256,25821391,432
-30804992256,12550049332921776128,1598900675385702840740228201706584,3520821997007690020,198259,25821392,2
-6226252447,2537132975056037862,1598957733782952912528941892539553,3521282820468143200,198260,25821392,59
-4303027026,1753544479886454180,1598997168457489069165007252220206,3521282820468143200,198261,25821392,261
435186,-177171363907562,1598997164471168648961987511034317,3521282820468143200,198261,25821392,502
98360026,-40043995507120820,1598996263489240893198600414988991,3521282820468143200,198261,25821392,528
-1192287237,485888695379660383,1599007190421966509243062389306133,3521282820468143200,198261,25821393,79
116726149566,-47490012544530270450,1597938561715856543117463705237148,3521118752686365653,198247,25821394,129
-88857339516,36182003025498865664,1598752334048837309889158944766363,3520821997007690020,198257,25821394,133
-26442797470,10774413492551254016,1598994656362576029176946780143362,3521282820468143200,198260,25821395,7
-13185339981,5373734591392876070,1599115503867207897120469061216783,3521282820468143200,198262,25821396,207
-2210945673,901158694134413819,1599135769620495729104480886632130,3521282820468143200,198262,25821396,530
31717346999,-12912556946033094656,1598845230450765053697064318680709,3520821997007690020,198259,25821397,2
-34253796964,13959339583634078048,1599159164980288342020058189107918,3521282820468143200,198263,25821397,322
4931476290,-2008036917559953844,1599113984549362906859567101601229,3521282820468143200,198262,25821397,344
93682734214,-38124923814628371653,1598256095044851355230657978124790,3520821997007690020,198251,25821398,2
-1125920356,458417560292918305,1598266405540868094776712317811594,3520821997007690020,198251,25821399,138
204555717,-83201869682822029,1598264533270341972274477762623393,3520821997007690020,198251,25821400,913
-5859291595,2385695714841273344,1598318191132290598725019150163738,3520821997007690020,198252,25821401,94
2075284141,-844155629871165669,1598299195312709942483626525662215,3520821997007690020,198252,25821401,266
-463909906,188890013203005646,1598303443731395053565274184096171,3520821997007690020,198252,25821402,13
-377400176,153666621116945891,1598306899923352272031619654174385,3520821997007690020,198252,25821402,515
-13081784080,5326941327426060026,1598426710794695718963735344120740,3520821997007690020,198253,25821403,24
94512199,-38450032947776024,1598425845563377108066204376830483,3520821997007690020,198253,25821404,45
-7291486478,2969458370052531968,1598492633119850156869141789671424,3520821997007690020,198254,25821407,741
709331333,-288597316642007820,1598486138887786301793568801553266,3520821997007690020,198254,25821407,862
-3253202158,1324936094363906891,1598515938680609780476477529781052,3520821997007690020,198254,25821408,23
-9998055005,4072230767376472916,1598607529236345583438957534166406,3520821997007690020,198256,25821408,139
-30613617160,12471899113520824320,1598888040886137024538865329457020,3520821997007690020,198259,25821409,7
213748,-87008472114890,1598888038928207491408504928393409,3520821997007690020,198259,25821409,205
-9000678330,3667682955810393000,1598970523410111300111097772600182,3521282820468143200,198260,25821410,62
210842,-85834222944459,1598970521478858370014127128266277,3521282820468143200,198260,25821410,469
-62270278969,25384860733200863232,1599541390215090403498128372984550,3521282820468143200,198267,25821411,2
-8883377840,3622840830973714432,1599622862656026146707383498073168,3521282820468143200,198268,25821413,68
-1903615288,776385049325888770,1599640322430834303740379009694692,3521282820468143200,198269,25821413,589
-42052668003,17155388874699556864,1600024121548323479520716473118829,3544089432230839117,198273,25821415,5
-1166636247,476046577581552051,1600034758254362089634663723457510,3544089432230839117,198273,25821415,589
968541863,-394819383789174105,1600025932062218585915553498025479,3544089432230839117,198273,25821416,429
2914249,-1187966495288482,1600025905505213084230871508957550,3544089432230839117,198273,25821417,236
-1274348251,520000000000000000,1600037524299256676998386987590310,3544089432230839117,198274,25821417,614
1543092926,-629031262442389427,1600023462297707249836326445805565,3544089432230839117,198273,25821418,536
1234727462,-503320230133030844,1600012210567819441701967494620505,3544089432230839117,198273,25821420,17
194664210,-79351630160427110,1600010436661158693353332854120165,3544089432230839117,198273,25821420,52
-560245,228603148714276,1600010441769029659945585927083916,3544089432230839117,198273,25821420,330
549885,-224151211729391,1600010436758126585897874023034537,3544089432230839117,198273,25821420,338
108741,-44326155831654,1600010435767214831266337268302126,3544089432230839117,198273,25821420,351
154089,-62811360944096,1600010434363066090728335390454430,3544089432230839117,198273,25821420,359
59427,-24224285287801,1600010433821531897454381366738021,3544089432230839117,198273,25821420,371
202576,-82576357931267,1600010431975536408030061577533426,3544089432230839117,198273,25821420,393
323632,-131922984778173,1600010429026396473151808658660846,3544089432230839117,198273,25821420,452
345291,-140751836297707,1600010425879887454795427477248761,3544089432230839117,198273,25821420,469
276126,-112557666962642,1600010423363659436043268196245220,3544089432230839117,198273,25821420,473
228815,-93272285869723,1600010421278556347007554610266399,3544089432230839117,198273,25821420,499
110939,-45222172514560,1600010420267614128493489953582027,3544089432230839117,198273,25821420,518
291832,-118960296725590,1600010417608255243244473690301591,3544089432230839117,198273,25821420,535
-24507346,10000000000000000,1600010641046602235413079757198374,3544089432230839117,198273,25821428,592
121525,-49537507741612,1600010639939190645228227210445310,3544089432230839117,198273,25821429,548
-8347716656,3406372465228071936,1600086751362477665100898380367251,3544089432230839117,198274,25821430,35
-11611721484,4738822490197278720,1600192634828867564308423602339083,3544089432230839117,198275,25821432,30
-6470304595,2640847412841343425,1600251641486925945791586869706752,3544089432230839117,198276,25821432,717
44429773,-18116494938944407,1600251236492460468080045343917568,3544089432230839117,198276,25821432,1213
-40168746,16395427919744691,1600251602829191729780367145007813,3544089432230839117,198276,25821432,1233
-18138469989,7404233785576630272,1600417041804971010704173650047493,3544089432230839117,198278,25821433,16
-3120594472,1274000000000000000,1600445507850377812984586572697755,3544089432230839117,198279,25821433,337
19880000,-8108149458429342,1600445326592597707241768684674706,3544089432230839117,198279,25821433,897
-5820040364,2376184305191110144,1600498419661927770875179807546080,3544089432230839117,198279,25821434,38
-9915915154,4048795838533716079,1600588864156534771200448977174528,3545106498333858278,198280,25821434,302
-12136530202,4956124353908785152,1600699571209658271444221499790833,3545106498333858278,198282,25821435,206
3181490,-1297997356516262,1600699542201236224465359449292015,3545106498333858278,198282,25821435,269
256275,-104555781291044,1600699539864561025617029535670558,3545106498333858278,198282,25821435,284
218616,-89191576229888,1600699537871254280173367349083326,3545106498333858278,198282,25821436,184
-45714266769,18674225193310064640,1601116671964930823293903957132313,3545106498333858278,198287,25821437,5
7132941272,-2911525438007501079,1601051603451283832344864796261305,3545106498333858278,198286,25821439,1607
-9197414205,3758003748057249792,1601135547575939697250819368599140,3545106498333858278,198287,25821440,28
-4581076090,1871944981933733071,1601177362005473888391491678137068,3545106498333858278,198288,25821440,197
-99621953858,40732261058047705088,1602086489898048765778277378689883,3548444973528819073,198299,25821441,14
125343499978,-51190266476727103883,1600943185084589931696962649476604,3545106498333858278,198285,25821444,2
704612156,-287556942985492552,1600936758589864972912408684047588,3545106498333858278,198285,25821445,137
1477840372,-603109061582470333,1600923279947469507854739155319865,3545106498333858278,198285,25821445,488
-4015998923,1640599606737480603,1600959926717172579474445796699484,3545106498333858278,198285,25821446,20
408351,-166654597385063,1600959922992675859396039072550304,3545106498333858278,198285,25821446,673
-490563,200407548066389,1600959927469264315583189396022073,3545106498333858278,198285,25821446,765
-323712044,132244803777854396,1600962881477572358784011733575796,3545106498333858278,198285,25821446,913
780180,-318405426640400,1600962874361657251820244013792733,3545106498333858278,198285,25821447,139
307812,-125623695823018,1600962871554143685447454772016049,3545106498333858278,198285,25821447,198
26134281228,-10664292641864637638,1600724539557368293856885068589865,3545106498333858278,198282,25821448,5
19524929,-7966108911773377,1600724361525996947203095092299899,3545106498333858278,198282,25821448,484
2723812660,-1111289563569720939,1600699525761490496510120939918383,3545106498333858278,198282,25821449,65
6838536936,-2789905823821115197,1600637175275796180531193871006557,3545106498333858278,198281,25821449,966
3344972081,-1364563191232879951,1600606679200621346556154100314239,3545106498333858278,198281,25821451,445
4765077778,-1943797804861616426,1600563238043507780137588808484967,3545106498333858278,198280,25821452,55
23016391675,-9387492570905447621,1600353394308786623850404832221311,3544089432230839117,198277,25821453,70
46606026269,-19001251637884041563,1599928621096505378573984550461558,3544089432230839117,198272,25821454,2
-268914862,109717200926678189,1599931072599506545034368765310526,3544089432230839117,198272,25821457,441
-12206727163,4980695887398403749,1600042360445101644201605732499456,3544089432230839117,198274,25821458,13
-699419377,285404217228639941,1600048737469753860313255066097273,3544089432230839117,198274,25821459,412
-1644968426,671252775510273380,1600063735830811252385311295344483,3544089432230839117,198274,25821459,428
-3675412877,1499850000000000000,1600097248231284872793692238858608,3544089432230839117,198274,25821460,172
-2556618347,1043333180743114365,1600120560295411605088894531410919,3544089432230839117,198275,25821463,196
-1318775,538188422542985,1600120572320604755421617116104772,3544089432230839117,198275,25821463,369
12100239821,-4932795328003386833,1600010299620840896602096217787782,3544089432230839117,198273,25821465,2
4463273837,-1819330838251060463,1599969628457746279951334758286288,3544089432230839117,198273,25821466,166
-38353938,15649179529853741,1599969978120426873371546981110944,3544089432230839117,198273,25821466,762
29547637406,-12041954467284250040,1599700686587158014627861442092508,3521282820468143200,198269,25821467,2
3992161000,-1626669053699354600,1599664086857254387308793228183040,3521282820468143200,198269,25821468,35
31490914209,-12828861521641706326,1599375440026729569215261640320150,3521282820468143200,198265,25821469,2
22729152583,-9256592871318413186,1599167168529741521231710855783187,3521282820468143200,198263,25821472,2
2539863655,-1034225983725345473,1599143898650980640292423898439626,3521282820468143200,198262,25821472,438
17310852827,-7048133414470447287,1598985317052155913539446660861868,3521282820468143200,198260,25821473,5
16549769892,-6736950689656906063,1598833726288350581856561379934208,3520821997007690020,198258,25821475,3
3870099440,-1575225479834347913,1598798279389751620066956358538650,3520821997007690020,198258,25821475,308
77027831,-31351509228671534,1598797573894708034305907185278534,3520821997007690020,198258,25821476,386
64211130805,-26125294053306711001,1598209683042870741923956544872267,3520821997007690020,198251,25821482,2
38789948896,-15772985271056541156,1597854769614359601918272998758735,3521118752686365653,198246,25821484,8
244199,-99275141782663,1597854767380584594817816894994859,3521118752686365653,198246,25821484,285
5138196,-2088857501692053,1597854720379516685098452971497191,3521118752686365653,198246,25821485,95
-346057153,140825501368167115,1597857887488557579448033298817239,3521118752686365653,198246,25821485,191
-755830155,307581656206398413,1597864804876635167662922629095579,3521118752686365653,198246,25821485,405
-7423591214,3021138335096440832,1597932749066017896183626657255103,3521118752686365653,198247,25821486,34
25000000,-10164372501481765,1597932520359003743785000661126588,3521118752686365653,198247,25821486,161
207822,-84495160482793,1597932518457790868958705984459314,3521118752686365653,198247,25821486,292
-31691595306,12900241769425367040,1598222648677148642256183223310817,3520821997007690020,198251,25821487,2
-2335162603,950726355440736000,1598244031933703032247548017543340,3520821997007690020,198251,25821487,426
-144711919,58918120240000000,1598245357090277881036086030621382,3520821997007690020,198251,25821487,454
-15588364204,6347230520744579072,1598388115790358323026195985602170,3520821997007690020,198253,25821492,12
506510,-206051366178794,1598388111153636801809211996403500,3520821997007690020,198253,25821492,137
259916,-105735556673224,1598388108774296444710180985126186,3520821997007690020,198253,25821492,153
464810,-189087585584625,1598388104519306566533773523083528,3520821997007690020,198253,25821492,524
-7035185414,2864940238254195704,1598452541306797521322530112834942,3520821997007690020,198254,25821492,577
3249784033,-1322115938596710288,1598422790067872388435394243646277,3520821997007690020,198253,25821493,588
-46031801133,18750545093995536384,1598844517848936893094854562005586,3520821997007690020,198259,25821494,6
-3499848083,1426029152376691021,1598876591375714400092752731437799,3520821997007690020,198259,25821494,123
-3379640915,1377104491165791097,1598907564513745426717088387088589,3520821997007690020,198259,25821496,43
-2534891929,1032929086582928496,1598930794643508748263470346060481,3521282820468143200,198260,25821498,755
131285,-53443745810511,1598930793441035106034608377790645,3521282820468143200,198260,25821498,769
-1099260299,447940826416015620,1598940866981172688640655562816415,3521282820468143200,198260,25821498,775
231949,-94423673521214,1598940864856658830382018699011096,3521282820468143200,198260,25821499,426
-9974999493,4064999998054465536,1599032280816591101451312957650443,3521282820468143200,198261,25821500,107
564261526,-229729691021680605,1599027111944273087054644964721636,3521282820468143200,198261,25821502,38
-55204097565,22504970051569102848,1599533216111922741319499177503391,3521282820468143200,198267,25821503,2
-18744956527,7644968056118242061,1599705140366248960759019270569984,3521282820468143200,198269,25821504,2
-5545361429,2261942311863050496,1599755745664974781249947339790886,3544089432230839117,198270,25821507,160
199335838,-81229893037874929,1599753929769724482756777051051049,3544089432230839117,198270,25821508,187
-41652609,16990521884228527,1599754309403136917385557898630988,3544089432230839117,198270,25821508,366
-19429709,7925578482245432,1599754486490952420347536263678894,3544089432230839117,198270,25821512,203
-735455,300000000000000,1599754493194102830112594445685797,3544089432230839117,198270,25821512,764
-929574,379183227306172,1599754501666510181757254148387036,3544089432230839117,198270,25821515,1026
-957177,390442442916397,1599754510390491585839625860552506,3544089432230839117,198270,25821515,1030
-625,254947535888,1599754510396188091438478738926841,3544089432230839117,198270,25821516,226
-3713149181,1514664009951408640,1599788353798451298675094027001437,3544089432230839117,198270,25821518,111
18920835,-7710613440245745,1599788181427593731480723465895872,3544089432230839117,198270,25821519,307
-12532115126,5112559650343352320,1599902415615310889296323796466673,3544089432230839117,198272,25821519,317
-7920544520,3231615346379538432,1599974622294421846141211399330934,3544089432230839117,198273,25821520,263
-814178020,332204576537759695,1599982045018566329179650867914642,3544089432230839117,198273,25821521,172
-10445158878,4262154135697832960,1600077277886036945067641669541203,3544089432230839117,198274,25821522,40
-42598290374,17387516493086654464,1600465781680388380118626564899152,3544089432230839117,198279,25821523,2
-46028773422,18797242834537013248,1600885677858545156620998369147235,3545106498333858278,198284,25821524,2
-91525807686,37406649430259195904,1601720864467226798936200996036024,3548444973528819073,198295,25821525,2
-4224229772,1727387152142563080,1601759413544972243871735205765497,3548444973528819073,198295,25821525,325
129966971,-53094663816429722,1601758228070014940250997880465067,3548444973528819073,198295,25821525,573
350675518,-143259073388694961,1601755029442663310483808254247153,3548444973528819073,198295,25821525,578
12103746,-4944650391352093,1601754919040623063351095635809217,3548444973528819073,198295,25821525,585
41402122,-16913685554655162,1601754541399082096532704569739754,3548444973528819073,198295,25821525,596
-50648200231,20717594056932237312,1602216880105317468301335042660719,3548571873165885465,198301,25821526,9
-4509045011,1845000000000000000,1602258052407043613558303802001236,3548571873165885465,198301,25821527,39
7114621,-2908307122776326,1602257987473927531807775028992453,3548571873165885465,198301,25821527,84
3880210,-1586147760235818,1602257952060364833559662575663714,3548571873165885465,198301,25821527,101
95029811,-38846163327123457,1602257084750852403932552441184553,3548571873165885465,198301,25821528,235
229000000,-93610151475010050,1602254994738148946905792099613940,3548571873165885465,198301,25821530,315
9920000,-4055071785420166,1602254904201477320850130592259050,3548571873165885465,198301,25821530,424
28810510528,-11775152431731179523,1601991998582248950657544393387632,3548444973528819073,198298,25821531,10
53329757,-21792837878778999,1601991512001080583303282546730845,3548444973528819073,198298,25821531,969
57080982853,-23318162722763055854,1601470874031627757101890686762157,3548444973528819073,198291,25821533,2
-52151651624,21325205665196072960,1601946776037790993948404332417972,3548444973528819073,198297,25821534,12
-10171969008,4160872429615324160,1602039631767659755698142054033197,3548444973528819073,198299,25821535,74
-23669802092,9684066277687394304,1602255740368368639144386774550254,3548571873165885465,198301,25821536,6
-4361692814,1784791865010226240,1602295569088793880635036492954252,3548571873165885465,198302,25821536,261
19254997712,-7870547713612124824,1602120664392878025257695624716939,3565193204591401446,198300,25821541,5
33442149182,-13665512480109319104,1601816969364915950083226599768219,3565066304954335054,198296,25821544,10
183000000,-74765294888655426,1601815307820241273643161400896717,3565066304954335054,198296,25821544,518
3000000,-1225659279740830,1601815280581832701136522502149722,3565066304954335054,198296,25821544,524
-1090759,446079271392010,1601815290490307597801632506020600,3565066304954335054,198296,25821544,646
263909,-107820819026403,1601815288094154303156424551699998,3565066304954335054,198296,25821544,672
268797,-109817598933207,1601815285653625619828646404437263,3565066304954335054,198296,25821544,692
-812434,332254887844932,1601815293033791941461406977144872,3565066304954335054,198296,25821544,751
1216201,-496882308733159,1601815281991340289982832408318087,3565066304954335054,198296,25821544,1014
17999509257,-7353004877670798925,1601651872670002648690210303023441,3565066304954335054,198294,25821545,20
4498913262,-1837623047350002689,1601611034299834588501802374133605,3565066304954335054,198293,25821545,197
104837730377,-42795417048705109442,1600659356830994099330858338506179,3561727829759374259,198281,25821547,2
534506,-218058711955463,1600659351980429459296092520291341,3561727829759374259,198281,25821547,190
70430874422,-28721765568204806671,1600020314922219634155299102546045,3560710763656355098,198273,25821548,2
517141,-210806128919463,1600020310231644254793733359020684,3560710763656355098,198273,25821548,284
-2155396576,879511501031359616,1600039870157658939191306242844009,3560710763656355098,198274,25821550,208
-23331977,9520751732779273,1600040081894741716350861986296366,3560710763656355098,198274,25821550,1452
-22416569705,9148378691131833344,1600243537574562864766226829751498,3560710763656355098,198276,25821551,5
-13247470,5407085016549748,1600243657825614448286796446621570,3560710763656355098,198276,25821551,592
-313076553,127785500462549082,1600246499715608912109413894646666,3560710763656355098,198276,25821551,616
-49516030,20210532320928251,1600246949188431554196751967662616,3560710763656355098,198276,25821551,824
-13366475906,5456094698330191371,1600368290192504046846569595632436,3560710763656355098,198278,25821552,246
-1465151344,598114053900000000,1600381591970398830529809974746635,3560710763656355098,198278,25821552,326
-100114263,40869689086877347,1600382500893242755878051730306383,3560710763656355098,198278,25821552,480
10143580719,-4136542880792096504,1600290460086403930945977267326021,3560710763656355098,198277,25821553,8
